source_image_id,source_path,split,true_label,generator,condition,severity,output_path,width,height,mode,output_format,transform_parameters
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001553.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001553.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001553.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001553.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001553.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001553.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001558.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001558.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001558.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001558.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001558.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001558.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001558.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001558,data/processed/controlled_v1/images/Real/pilot_001558.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001558.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001561.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001561.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001561.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001561.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001561.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001561.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001561.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001561,data/processed/controlled_v1/images/Midjourney/pilot_001561.jpg,unseen_test,1,Midjourney,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001561.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001565.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001565.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001565.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001565.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001565.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001565.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001565.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001565,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,unseen_test,1,VQDM,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001565.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001566.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001566.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001566.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001566.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001566.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001566.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001566.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001566,data/processed/controlled_v1/images/Real/pilot_001566.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001566.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001567.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001567.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001567.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001567.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001567.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001567.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001567.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001567,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,unseen_test,1,Wukong,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001567.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001568.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001568.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001568.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001568.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001568.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001568.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001568.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001568,data/processed/controlled_v1/images/Real/pilot_001568.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001568.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001575.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001575.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001575.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001575.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001575.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001575.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001575.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001575,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,unseen_test,1,Midjourney,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001575.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001578.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001578.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001578.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001578.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001578.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001578.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001578.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001578,data/processed/controlled_v1/images/Real/pilot_001578.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001578.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001579.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001579.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001579.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001579.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001579.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001579.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001579.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001579,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,unseen_test,1,VQDM,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001579.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001580,data/processed/controlled_v1/images/Real/pilot_001580.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001580.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001580,data/processed/controlled_v1/images/Real/pilot_001580.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001580.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001580,data/processed/controlled_v1/images/Real/pilot_001580.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001580.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
