image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size,exists,readable,format,format_magic,width,height,aspect_ratio,image_mode,channels,file_size_bytes,exact_sha256,issue
pilot_001972,data/raw/tiny-genimage/images/Real/n01773549_5392.JPEG,0,Real,0,Tiny-GenImage,train,n01773549_5392.JPEG,data/train-00000-of-00014.parquet,42083,True,True,JPEG,JPEG,396,397,0.997481,RGB,3,42083,8fdb7dc14e275fad1f0f7225bd10592410f54834357f8f0097aa5190dc6c6012,
pilot_001973,data/raw/tiny-genimage/images/Wukong/15_wukong_image118.png,1,Wukong,8,Tiny-GenImage,train,15_wukong_image118.png,data/train-00000-of-00014.parquet,382652,True,True,PNG,PNG,512,512,1.0,RGB,3,382652,ab12280b2338704e9b31e5720330cc9000e94b2c026a8c71dc0741eb7e91d9e3,
pilot_001974,data/raw/tiny-genimage/images/Real/n01756291_12450.JPEG,0,Real,0,Tiny-GenImage,train,n01756291_12450.JPEG,data/train-00000-of-00014.parquet,153950,True,True,JPEG,JPEG,800,600,1.333333,RGB,3,153950,fa5b7bf92ffefc7970343e41fbfaa5b0160032cf5cae5911eb39aef93e5754cc,
pilot_001975,data/raw/tiny-genimage/images/ADM/163_adm_51.PNG,1,ADM,1,Tiny-GenImage,train,163_adm_51.PNG,data/train-00000-of-00014.parquet,139726,True,True,PNG,PNG,256,256,1.0,RGBA,4,139726,8a59f8252e1e60ccf0457058deeee2ad6dd185a410197056e5b010eb4657503e,unexpected_mode:RGBA
pilot_001976,data/raw/tiny-genimage/images/Real/n01756291_16997.JPEG,0,Real,0,Tiny-GenImage,train,n01756291_16997.JPEG,data/train-00000-of-00014.parquet,38253,True,True,JPEG,JPEG,397,216,1.837963,RGB,3,38253,7860b429407a4d5762a66e7be5c8fd267b083ae3db4de71d9db0f506a4ad7304,
pilot_001977,data/raw/tiny-genimage/images/BigGAN/074_biggan_00014.png,1,BigGAN,2,Tiny-GenImage,train,074_biggan_00014.png,data/train-00000-of-00014.parquet,25904,True,True,PNG,PNG,128,128,1.0,RGB,3,25904,aa0c542c964b170d39b395c7c306dbb747e746076f410d202d062e20898deeec,
pilot_001978,data/raw/tiny-genimage/images/Real/n01817953_33541.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_33541.JPEG,data/train-00000-of-00014.parquet,110747,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,110747,789cca9144d5e4242084965f20f94b570617f9594c93a2f4bd8597ca99a24b4a,
pilot_001979,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_077_glide_00055.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_077_glide_00055.png,data/train-00000-of-00014.parquet,77583,True,True,PNG,PNG,256,256,1.0,RGB,3,77583,a927bba00cf0807253dd9152542daa4bb2431e131ea229f125c30e7acf5354a9,
pilot_001980,data/raw/tiny-genimage/images/Real/n01770081_2625.JPEG,0,Real,0,Tiny-GenImage,train,n01770081_2625.JPEG,data/train-00000-of-00014.parquet,81570,True,True,JPEG,JPEG,500,375,1.333333,L,1,81570,152bb1b2e77a093ed6993fe98c65b6e8ba23343a898bf173438860c8d2efcdae,unexpected_mode:L
pilot_001981,data/raw/tiny-genimage/images/Midjourney/156_midjourney_57.png,1,Midjourney,4,Tiny-GenImage,train,156_midjourney_57.png,data/train-00000-of-00014.parquet,1007353,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1007353,7431bd55624402211efd13380f324c7481152ba63ca05f784e7dadff6b273269,
pilot_001982,data/raw/tiny-genimage/images/Real/n01748264_12824.JPEG,0,Real,0,Tiny-GenImage,train,n01748264_12824.JPEG,data/train-00000-of-00014.parquet,140672,True,True,JPEG,JPEG,500,253,1.976285,RGB,3,140672,7761caa4b8f700e3d290dfd706303ea20f4ab553d164f5633a8fadfd8792eb30,
pilot_001983,data/raw/tiny-genimage/images/SD15/066_sdv5_00017.png,1,SD15,6,Tiny-GenImage,train,066_sdv5_00017.png,data/train-00000-of-00014.parquet,494774,True,True,PNG,PNG,512,512,1.0,RGB,3,494774,a45a7f5c352256ab8228ad11083507fbec9918754fa5d350173c1a2095c003ec,
pilot_001984,data/raw/tiny-genimage/images/Real/n01744401_3987.JPEG,0,Real,0,Tiny-GenImage,train,n01744401_3987.JPEG,data/train-00000-of-00014.parquet,35281,True,True,JPEG,JPEG,400,266,1.503759,RGB,3,35281,1869d766804b2231fa394e2b801b4dcc94f76e71677bb460945e4245568c7346,
pilot_001985,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_084_vqdm_00148.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_084_vqdm_00148.png,data/train-00000-of-00014.parquet,164589,True,True,PNG,PNG,256,256,1.0,RGB,3,164589,b1be28e05919b39f2c4a7711c4d0e9c0b0205100ba5cec2a073612adbac9140e,
pilot_001986,data/raw/tiny-genimage/images/Real/n01773797_1517.JPEG,0,Real,0,Tiny-GenImage,train,n01773797_1517.JPEG,data/train-00000-of-00014.parquet,121838,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,121838,3263f0f51c9b16a4adccf66682a286144030d700eabaa86b7db20a9a9e907a5c,
pilot_001987,data/raw/tiny-genimage/images/Wukong/15_wukong_image155.png,1,Wukong,8,Tiny-GenImage,train,15_wukong_image155.png,data/train-00000-of-00014.parquet,452069,True,True,PNG,PNG,512,512,1.0,RGB,3,452069,04974636b2aad08992a72105826c5d0257145cd13bbbebe33bbb51190771693f,
pilot_001988,data/raw/tiny-genimage/images/Real/n01768244_10771.JPEG,0,Real,0,Tiny-GenImage,train,n01768244_10771.JPEG,data/train-00000-of-00014.parquet,191554,True,True,JPEG,JPEG,375,500,0.75,RGB,3,191554,0051c234a1a11750a18990fe3f2662488b282e121acba6ac63ba0d2efeeb1907,
pilot_001989,data/raw/tiny-genimage/images/ADM/163_adm_86.PNG,1,ADM,1,Tiny-GenImage,train,163_adm_86.PNG,data/train-00000-of-00014.parquet,127109,True,True,PNG,PNG,256,256,1.0,RGBA,4,127109,0ee690fe38c494e373724a5eda07b8d060d903f0df0733b399e523a194d5fb47,unexpected_mode:RGBA
pilot_001990,data/raw/tiny-genimage/images/Real/n01756291_3270.JPEG,0,Real,0,Tiny-GenImage,train,n01756291_3270.JPEG,data/train-00000-of-00014.parquet,59612,True,True,JPEG,JPEG,250,271,0.922509,RGB,3,59612,443050e251e951ce604bc8245832807481874e2b99ee07f00b2897358cda8ec2,
pilot_001991,data/raw/tiny-genimage/images/BigGAN/075_biggan_00132.png,1,BigGAN,2,Tiny-GenImage,train,075_biggan_00132.png,data/train-00000-of-00014.parquet,22899,True,True,PNG,PNG,128,128,1.0,RGB,3,22899,8f7260e7bc987fd53375eeb5520940e409d0c9bc5d07a9ec6394f7f146c7b862,
pilot_001992,data/raw/tiny-genimage/images/Real/n01817953_7458.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_7458.JPEG,data/train-00000-of-00014.parquet,140292,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,140292,83545c20712a1a408ea4e22c9e8b0c4306c9d69b11abdd47d706906e829cf088,
pilot_001993,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_078_glide_00032.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_078_glide_00032.png,data/train-00000-of-00014.parquet,70636,True,True,PNG,PNG,256,256,1.0,RGB,3,70636,1dea9b45356a9c549c9ee89527552805d97b5d8f9ff92bf5cd55f8c1377ef3d8,
pilot_001994,data/raw/tiny-genimage/images/Real/n01770081_2857.JPEG,0,Real,0,Tiny-GenImage,train,n01770081_2857.JPEG,data/train-00000-of-00014.parquet,136123,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,136123,aa6806463f6f11fdb75fa0f47b1231285561bd5764b0da5135b04f9e5927a03e,
pilot_001995,data/raw/tiny-genimage/images/Midjourney/157_midjourney_122.png,1,Midjourney,4,Tiny-GenImage,train,157_midjourney_122.png,data/train-00000-of-00014.parquet,1093665,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1093665,ec67efd3f134f956c2b5623aea756494c4e316553fb7803df3287c1253078c45,
pilot_001996,data/raw/tiny-genimage/images/Real/n01748264_4115.JPEG,0,Real,0,Tiny-GenImage,train,n01748264_4115.JPEG,data/train-00000-of-00014.parquet,19419,True,True,JPEG,JPEG,200,155,1.290323,RGB,3,19419,ac15a1340ee63271949d83085d336d7765d3d6939868589a2e43ffb4aac89e17,
pilot_001997,data/raw/tiny-genimage/images/SD15/066_sdv5_00120.png,1,SD15,6,Tiny-GenImage,train,066_sdv5_00120.png,data/train-00000-of-00014.parquet,453540,True,True,PNG,PNG,512,512,1.0,RGB,3,453540,3bb3e10dbd7dfbd87a8586481a0396d563c5bae68dbda5654fc85e0fe168512d,
pilot_001998,data/raw/tiny-genimage/images/Real/n01748264_15305.JPEG,0,Real,0,Tiny-GenImage,train,n01748264_15305.JPEG,data/train-00000-of-00014.parquet,91839,True,True,JPEG,JPEG,418,282,1.48227,RGB,3,91839,1a166c09190f1525bca959a8f6ce5e3581818b01f5107109d28730d94c8b000f,
pilot_001999,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_084_vqdm_00162.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_084_vqdm_00162.png,data/train-00000-of-00014.parquet,112828,True,True,PNG,PNG,256,256,1.0,RGB,3,112828,994ac9c9a94323f029c0de0f1465ddcdf941b74a25578d98a675bf4d3d42b75d,
pilot_002000,data/raw/tiny-genimage/images/Real/n01773797_8630.JPEG,0,Real,0,Tiny-GenImage,train,n01773797_8630.JPEG,data/train-00001-of-00014.parquet,65078,True,True,JPEG,JPEG,500,500,1.0,RGB,3,65078,bb669a5cbe416a6b1f506668f98511131c5fe2d977bb4d2ebb61a15e80514dfd,
pilot_002001,data/raw/tiny-genimage/images/Wukong/15_wukong_image193.png,1,Wukong,8,Tiny-GenImage,train,15_wukong_image193.png,data/train-00001-of-00014.parquet,577758,True,True,PNG,PNG,512,512,1.0,RGB,3,577758,cfaf76774d9d2439dcda30c2186d4a3b9a6fd99878297acbf7a3adafb270b64a,
pilot_002002,data/raw/tiny-genimage/images/Real/n01768244_11279.JPEG,0,Real,0,Tiny-GenImage,train,n01768244_11279.JPEG,data/train-00001-of-00014.parquet,193095,True,True,JPEG,JPEG,348,500,0.696,RGB,3,193095,3cdc56e14fc11d8af751d7cb629186b9c15974d0a1cd85ffa87c28cd6e53b3ec,
pilot_002003,data/raw/tiny-genimage/images/ADM/164_adm_117.PNG,1,ADM,1,Tiny-GenImage,train,164_adm_117.PNG,data/train-00001-of-00014.parquet,124771,True,True,PNG,PNG,256,256,1.0,RGBA,4,124771,4c1dd920a659863637806070bea17bb6999b7fa1da1d7906fae53e85daaf4eba,unexpected_mode:RGBA
pilot_002004,data/raw/tiny-genimage/images/Real/n01756291_4425.JPEG,0,Real,0,Tiny-GenImage,train,n01756291_4425.JPEG,data/train-00001-of-00014.parquet,132197,True,True,JPEG,JPEG,500,332,1.506024,RGB,3,132197,80ce91c1d98456103f78732197874bc4f622e90fe7bb9b36cc25f059371288b5,
pilot_002005,data/raw/tiny-genimage/images/BigGAN/075_biggan_00184.png,1,BigGAN,2,Tiny-GenImage,train,075_biggan_00184.png,data/train-00001-of-00014.parquet,33091,True,True,PNG,PNG,128,128,1.0,RGB,3,33091,6cd20bdaded3806562c2ced93867802544cd38768bb625a4dcc23a762d980046,
pilot_002006,data/raw/tiny-genimage/images/Real/n01818515_12049.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_12049.JPEG,data/train-00001-of-00014.parquet,203902,True,True,JPEG,JPEG,375,500,0.75,RGB,3,203902,cfe4d8951768694a7f5533b3378ae7a4afebc342f3bc1adfcbb0d9155832f767,
pilot_002007,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_078_glide_00086.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_078_glide_00086.png,data/train-00001-of-00014.parquet,68638,True,True,PNG,PNG,256,256,1.0,RGB,3,68638,861057120b436f5e12940866810dba379678333200b32f409c9fd740313cd4c9,
pilot_002008,data/raw/tiny-genimage/images/Real/n01770393_7283.JPEG,0,Real,0,Tiny-GenImage,train,n01770393_7283.JPEG,data/train-00001-of-00014.parquet,27306,True,True,JPEG,JPEG,500,334,1.497006,RGB,3,27306,5d48a2ff2be9570ea775c24ec1d23b97a0cb233afa662ac93b65cc20dc039c44,
pilot_002009,data/raw/tiny-genimage/images/Midjourney/157_midjourney_32.png,1,Midjourney,4,Tiny-GenImage,train,157_midjourney_32.png,data/train-00001-of-00014.parquet,1459136,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1459136,fd2da73fbbc1bc3374b38eb010d05b02ddc45f0f3ccaa872fa9cd6b9310a0b98,
pilot_002010,data/raw/tiny-genimage/images/Real/n01748264_4544.JPEG,0,Real,0,Tiny-GenImage,train,n01748264_4544.JPEG,data/train-00001-of-00014.parquet,50305,True,True,JPEG,JPEG,128,192,0.666667,RGB,3,50305,cacb3237d8e6da4e823525f34b4f279eb35d93a6402aa50a43b4f1f449dffdc6,
pilot_002011,data/raw/tiny-genimage/images/SD15/066_sdv5_00166.png,1,SD15,6,Tiny-GenImage,train,066_sdv5_00166.png,data/train-00001-of-00014.parquet,535110,True,True,PNG,PNG,512,512,1.0,RGB,3,535110,91a5e2dde888825acf36d0f83daf85276fcbe9507925bf7c0520d725ce3e661f,
pilot_002012,data/raw/tiny-genimage/images/Real/n01749939_5820.JPEG,0,Real,0,Tiny-GenImage,train,n01749939_5820.JPEG,data/train-00001-of-00014.parquet,95922,True,True,JPEG,JPEG,500,374,1.336898,RGB,3,95922,c11209ba463917cb087e5652e5a8eb3f90e59fca0f779463882f72d522aba95d,
pilot_002013,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_085_vqdm_00055.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_085_vqdm_00055.png,data/train-00001-of-00014.parquet,181735,True,True,PNG,PNG,256,256,1.0,RGB,3,181735,83dee9c22adfc6351027eaeb65ec61f816551f5f37935a160b099aedf86b21c4,
pilot_002014,data/raw/tiny-genimage/images/Real/n01774384_10008.JPEG,0,Real,0,Tiny-GenImage,train,n01774384_10008.JPEG,data/train-00001-of-00014.parquet,123005,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,123005,4b551c65e3ec2e6068ae3b9e9b20c63aa51618629ea2500047f3b58490a3309e,
pilot_002015,data/raw/tiny-genimage/images/Wukong/15_wukong_image57.png,1,Wukong,8,Tiny-GenImage,train,15_wukong_image57.png,data/train-00001-of-00014.parquet,574449,True,True,PNG,PNG,512,512,1.0,RGB,3,574449,df02d8bab4052cafa0464dfe5b8f2f73a5d83c5a86e8e9dab8d69059bdb8b689,
pilot_002016,data/raw/tiny-genimage/images/Real/n01768244_768.JPEG,0,Real,0,Tiny-GenImage,train,n01768244_768.JPEG,data/train-00001-of-00014.parquet,95726,True,True,JPEG,JPEG,500,500,1.0,RGB,3,95726,47f9a415ffd00661f493cf921a53479b8b1963852a9b2232a851314a14a999b6,
pilot_002017,data/raw/tiny-genimage/images/ADM/165_adm_188.PNG,1,ADM,1,Tiny-GenImage,train,165_adm_188.PNG,data/train-00001-of-00014.parquet,122904,True,True,PNG,PNG,256,256,1.0,RGBA,4,122904,c5f8b030d28882643205f22d6f78ea8daeb04ac302073792b4a208d7dc9a8ad5,unexpected_mode:RGBA
pilot_002018,data/raw/tiny-genimage/images/Real/n01756291_8608.JPEG,0,Real,0,Tiny-GenImage,train,n01756291_8608.JPEG,data/train-00001-of-00014.parquet,13086,True,True,JPEG,JPEG,240,180,1.333333,RGB,3,13086,b5fca0f09769204e32467f1c81e381e13f34d89bfd480d37083ff1990f2500db,
pilot_002019,data/raw/tiny-genimage/images/BigGAN/077_biggan_00064.png,1,BigGAN,2,Tiny-GenImage,train,077_biggan_00064.png,data/train-00001-of-00014.parquet,36898,True,True,PNG,PNG,128,128,1.0,RGB,3,36898,4f0deb7241353a20c5e0caf9dffe5af0c3872aa24d8152c009ac5c4970f35c39,
pilot_002020,data/raw/tiny-genimage/images/Real/n01818515_3656.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_3656.JPEG,data/train-00001-of-00014.parquet,146129,True,True,JPEG,JPEG,381,500,0.762,RGB,3,146129,e5efd68e3be01d5fb8de2d8852f13baafbce494cee4e8c06dfcdcdddcdc4ab4a,
pilot_002021,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_079_glide_00156.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_079_glide_00156.png,data/train-00001-of-00014.parquet,125496,True,True,PNG,PNG,256,256,1.0,RGB,3,125496,7a530732175782723335bc11a097404240f61997f426f7f9552571ccca92a042,
pilot_002022,data/raw/tiny-genimage/images/Real/n01773157_133.JPEG,0,Real,0,Tiny-GenImage,train,n01773157_133.JPEG,data/train-00001-of-00014.parquet,45154,True,True,JPEG,JPEG,560,420,1.333333,RGB,3,45154,01a652c3011c319c4a30a82fb14314f1ee511d1b0204de04be51f41f63bde889,
pilot_002023,data/raw/tiny-genimage/images/Midjourney/157_midjourney_60.png,1,Midjourney,4,Tiny-GenImage,train,157_midjourney_60.png,data/train-00001-of-00014.parquet,1255906,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1255906,02751a677a2bffa1fb8d856785044e13c98dea1873b08687e3ac94f3c06ef792,
pilot_002024,data/raw/tiny-genimage/images/Real/n01749939_1113.JPEG,0,Real,0,Tiny-GenImage,train,n01749939_1113.JPEG,data/train-00001-of-00014.parquet,17855,True,True,JPEG,JPEG,160,120,1.333333,RGB,3,17855,e9683301dd08c7d2687b10fa76a52cbb313b26ba271b351e3aba500ffd27873e,
pilot_002025,data/raw/tiny-genimage/images/SD15/068_sdv5_00122.png,1,SD15,6,Tiny-GenImage,train,068_sdv5_00122.png,data/train-00001-of-00014.parquet,451890,True,True,PNG,PNG,512,512,1.0,RGB,3,451890,596067721c7b5b4ace9e5e9584668bcd36bd65ef36828579f7ff06d5210dc119,
pilot_002026,data/raw/tiny-genimage/images/Real/n01751748_18339.JPEG,0,Real,0,Tiny-GenImage,train,n01751748_18339.JPEG,data/train-00001-of-00014.parquet,144149,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,144149,a4cc00031b69cb70daad8948fb83fca124bf97b695f0ea0adfe1a5f72ca470cf,
pilot_002027,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_086_vqdm_00046.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_086_vqdm_00046.png,data/train-00001-of-00014.parquet,90110,True,True,PNG,PNG,256,256,1.0,RGB,3,90110,184ed383755dfa5f0ea5de9ee1bb819ee68ba8282381be34b25b361d419633e0,
pilot_002028,data/raw/tiny-genimage/images/Real/n01774384_13770.JPEG,0,Real,0,Tiny-GenImage,train,n01774384_13770.JPEG,data/train-00001-of-00014.parquet,75191,True,True,JPEG,JPEG,500,395,1.265823,RGB,3,75191,895bb7a7bd1a493ed13d1252a2f340114860282e81e3c938c7c0312f45dda7cb,
pilot_002029,data/raw/tiny-genimage/images/Wukong/160_wukong_image142.png,1,Wukong,8,Tiny-GenImage,train,160_wukong_image142.png,data/train-00001-of-00014.parquet,428614,True,True,PNG,PNG,512,512,1.0,RGB,3,428614,10eb49aff0ae229e728ead0a9582c17ded49d94ece444c3d08e05cdd94b4d047,
pilot_002030,data/raw/tiny-genimage/images/Real/n01768244_8195.JPEG,0,Real,0,Tiny-GenImage,train,n01768244_8195.JPEG,data/train-00001-of-00014.parquet,141280,True,True,JPEG,JPEG,534,650,0.821538,RGB,3,141280,46c89ae4d1153d35ba4b349404d10fff68904d016c06aa6c2af75783ca343fc6,
pilot_002031,data/raw/tiny-genimage/images/ADM/166_adm_12.PNG,1,ADM,1,Tiny-GenImage,train,166_adm_12.PNG,data/train-00001-of-00014.parquet,106229,True,True,PNG,PNG,256,256,1.0,RGBA,4,106229,4a6c34cccf6d042ae1f435da3383eda241e91ea22409ff127e917b07a92c988e,unexpected_mode:RGBA
pilot_002032,data/raw/tiny-genimage/images/Real/n01770081_3618.JPEG,0,Real,0,Tiny-GenImage,train,n01770081_3618.JPEG,data/train-00001-of-00014.parquet,150060,True,True,JPEG,JPEG,576,508,1.133858,RGB,3,150060,0cb8449acabac6fc5422f5371a15b262d1dad62eff27edd023df04ab625e5f15,
pilot_002033,data/raw/tiny-genimage/images/BigGAN/077_biggan_00083.png,1,BigGAN,2,Tiny-GenImage,train,077_biggan_00083.png,data/train-00001-of-00014.parquet,29305,True,True,PNG,PNG,128,128,1.0,RGB,3,29305,6afc1a88a202db306fca7223b3a806253244dce1cdde61e5a9bdbae946c359fc,
pilot_002034,data/raw/tiny-genimage/images/Real/n01818515_3809.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_3809.JPEG,data/train-00001-of-00014.parquet,166218,True,True,JPEG,JPEG,500,394,1.269036,RGB,3,166218,76baa791ed982d94cf196d207e524431dbbe5a23c7b200bea9c83525c4933603,
pilot_002035,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_080_glide_00047.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_080_glide_00047.png,data/train-00001-of-00014.parquet,50091,True,True,PNG,PNG,256,256,1.0,RGB,3,50091,a3c9a42fb442b56cf060658e4f816cd1655f2abd577b9f61a37771300639c1ac,
pilot_002036,data/raw/tiny-genimage/images/Real/n01773157_3937.JPEG,0,Real,0,Tiny-GenImage,train,n01773157_3937.JPEG,data/train-00001-of-00014.parquet,70452,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,70452,070d58f9b4481803140bed8a757e9111cd5eac42285ae629299f3b8dff803c4c,
pilot_002037,data/raw/tiny-genimage/images/Midjourney/157_midjourney_89.png,1,Midjourney,4,Tiny-GenImage,train,157_midjourney_89.png,data/train-00001-of-00014.parquet,1123707,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1123707,92389b28645b7f0e31e47a7b89d6cfe2d0fea031251680a1162e0413e3dfe5aa,
pilot_002038,data/raw/tiny-genimage/images/Real/n01749939_12658.JPEG,0,Real,0,Tiny-GenImage,train,n01749939_12658.JPEG,data/train-00001-of-00014.parquet,22149,True,True,JPEG,JPEG,240,180,1.333333,RGB,3,22149,9963e3c7f9f43a274dcc711d49c2141235518f4d8ad4e75498b275e20f11cfc9,
pilot_002039,data/raw/tiny-genimage/images/SD15/068_sdv5_00123.png,1,SD15,6,Tiny-GenImage,train,068_sdv5_00123.png,data/train-00001-of-00014.parquet,518124,True,True,PNG,PNG,512,512,1.0,RGB,3,518124,cc96d700a2c5fa73efcee7f23258eadbb191971492ac6217c293b3c5fcea8c1c,
pilot_002040,data/raw/tiny-genimage/images/Real/n01751748_4143.JPEG,0,Real,0,Tiny-GenImage,train,n01751748_4143.JPEG,data/train-00001-of-00014.parquet,171196,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,171196,074eacb9e3137bf9a7369cfd5a6be9fff5b67da6d6c1556ffddd470f2eec7b96,
pilot_002041,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_086_vqdm_00053.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_086_vqdm_00053.png,data/train-00001-of-00014.parquet,140631,True,True,PNG,PNG,256,256,1.0,RGB,3,140631,984191bfde1245eda6d6b1f2c0d4b07779142dc1a05b076f27bae475d05147d2,
pilot_002042,data/raw/tiny-genimage/images/Real/n01774384_16543.JPEG,0,Real,0,Tiny-GenImage,train,n01774384_16543.JPEG,data/train-00001-of-00014.parquet,145299,True,True,JPEG,JPEG,500,324,1.54321,RGB,3,145299,d5f4233cc998622a8542dec2fbd778f249771732ad15aaae516f2122f83ed456,
pilot_002043,data/raw/tiny-genimage/images/Wukong/160_wukong_image68.png,1,Wukong,8,Tiny-GenImage,train,160_wukong_image68.png,data/train-00001-of-00014.parquet,402079,True,True,PNG,PNG,512,512,1.0,RGB,3,402079,e487e2194e7ac186ac632576483dfc3a0ca0eed69e5d76949076275093626491,
pilot_002044,data/raw/tiny-genimage/images/Real/n01768244_897.JPEG,0,Real,0,Tiny-GenImage,train,n01768244_897.JPEG,data/train-00001-of-00014.parquet,206494,True,True,JPEG,JPEG,399,500,0.798,RGB,3,206494,7fa9f039bc7846b8b500f7786cc65f136cccb2a10360aa1f550d809de8f51a9d,
pilot_002045,data/raw/tiny-genimage/images/ADM/166_adm_140.PNG,1,ADM,1,Tiny-GenImage,train,166_adm_140.PNG,data/train-00001-of-00014.parquet,75389,True,True,PNG,PNG,256,256,1.0,RGBA,4,75389,785075f9f3d52d5569b243b60cf4203415212386cbd72b031150fd25d67b10f7,unexpected_mode:RGBA
pilot_002046,data/raw/tiny-genimage/images/Real/n01770081_7298.JPEG,0,Real,0,Tiny-GenImage,train,n01770081_7298.JPEG,data/train-00001-of-00014.parquet,135286,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,135286,820e57aa21f5b13b39142506a1efdc2b6ac63715c7ed8aff7b6187c294cfc492,
pilot_002047,data/raw/tiny-genimage/images/BigGAN/077_biggan_00166.png,1,BigGAN,2,Tiny-GenImage,train,077_biggan_00166.png,data/train-00001-of-00014.parquet,23690,True,True,PNG,PNG,128,128,1.0,RGB,3,23690,75811932b7ddb98ff92eae3cd1ddc137dd2f98642d864df14675baa61fbfb5a9,
pilot_002048,data/raw/tiny-genimage/images/Real/n01818515_5034.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_5034.JPEG,data/train-00001-of-00014.parquet,54076,True,True,JPEG,JPEG,400,300,1.333333,RGB,3,54076,51a4db9fb561bda10720766ceb48844af69ab669f789d30df614f2893c28d023,
pilot_002049,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_080_glide_00117.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_080_glide_00117.png,data/train-00001-of-00014.parquet,53780,True,True,PNG,PNG,256,256,1.0,RGB,3,53780,a18b02fea428b1ab3f20395b96f6ca5bb6f12499e8c3cb0af84ad5c70a25be75,
pilot_002050,data/raw/tiny-genimage/images/Real/n01773157_4145.JPEG,0,Real,0,Tiny-GenImage,train,n01773157_4145.JPEG,data/train-00001-of-00014.parquet,160656,True,True,JPEG,JPEG,500,500,1.0,RGB,3,160656,a8607a5003a19148a3686c9332599fe1b3222b033d2508578cb9026d426431a9,
pilot_002051,data/raw/tiny-genimage/images/Midjourney/158_midjourney_9.png,1,Midjourney,4,Tiny-GenImage,train,158_midjourney_9.png,data/train-00001-of-00014.parquet,645627,True,True,PNG,PNG,1024,1024,1.0,RGB,3,645627,193ff537143f1df96d3e996ed610df578fb66d11658c0e12283c1293fb6f3e50,
