image_id,path,label,generator,original_filename,exact_sha256,phash,dhash,filename_imagenet_synset,filename_leading_index,filename_parse_note
pilot_002375,data/raw/tiny-genimage/images/SD15/081_sdv5_00089.png,1,SD15,081_sdv5_00089.png,6622077c22177c67949c354792a071d5be72471f467f5da9c21390eefbae6719,f1c30e3dca0f07d2,5b84cc839a3e1c99,,81,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002376,data/raw/tiny-genimage/images/Real/n01774750_5625.JPEG,0,Real,n01774750_5625.JPEG,1dcf8ebc505694dcef7574d04152f6e6203b2b19c1dac05805c2716d5a832ac7,e00e9b9310ed736e,cce18797961c1298,n01774750,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002377,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00165.png,1,VQDM,VQDM_1000_200_00_096_vqdm_00165.png,f754f8030e1353edade42dd74ce11f40245904b6f86c41f785f7d007bf76143a,a7de983ce2c1c61c,6d3c664e2f261a0d,,96,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002378,data/raw/tiny-genimage/images/Real/n01807496_7202.JPEG,0,Real,n01807496_7202.JPEG,65ac3b0ef832597795604a2a80fc1ad5c57ac40da219818b4ea02b9528b39195,ca4a7a9c94b32576,2981c946f4f6dbcd,n01807496,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002379,data/raw/tiny-genimage/images/Wukong/171_wukong_image83.png,1,Wukong,171_wukong_image83.png,b6037677922bba4e14eae3bc1d00f6d012a1fd99f1712d28bf7dec3b9eee2ab9,be70e307e83181de,442c983c346c6c2c,,171,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002380,data/raw/tiny-genimage/images/Real/n01797886_2284.JPEG,0,Real,n01797886_2284.JPEG,0eefa09ee079dff955daff2e17979f7762ec1a25257bafc2d5cf617b1d6988e1,860e0e66dd38beb4,64e4b192860d4fb0,n01797886,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002381,data/raw/tiny-genimage/images/ADM/174_adm_98.PNG,1,ADM,174_adm_98.PNG,37988e462162d42c3c77bec40d6587d398a2df906e999b18a61146dcf71cdfb1,902e716d4ee315bc,cda95ccd3190d09c,,174,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002382,data/raw/tiny-genimage/images/Real/n01796340_15442.JPEG,0,Real,n01796340_15442.JPEG,d7836372aec42176759a7a000d05be77e567b73aa63dc65249ab828fb9bc77d6,bc196f992702ad66,733f3f1c1c1c0c6e,n01796340,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002383,data/raw/tiny-genimage/images/BigGAN/088_biggan_00040.png,1,BigGAN,088_biggan_00040.png,1ae7a81c88ffc06003aef70fbf77245fc92af03f1aa62cffa56d6900459cfba2,97ee0d1b684d1535,71e166cdc9787456,,88,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002384,data/raw/tiny-genimage/images/Real/n01860187_564.JPEG,0,Real,n01860187_564.JPEG,57aa1bacb031f2d55379834db79d9b3f57e7e385b2af67ea4de27a4dda3cf380,c5f5f10e24e1ce98,440040c6fc60e000,n01860187,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002385,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00004.png,1,GLIDE,GLIDE_1000_200_00_092_glide_00004.png,99d1b0a7a793eea7ca1c573b5cd3f1886a994945defa8860474bf4ead4f44cb6,b123ce9c73e2ec22,24320e9899322bc0,,92,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002386,data/raw/tiny-genimage/images/Real/n01817953_4221.JPEG,0,Real,n01817953_4221.JPEG,2b6e12faa2b255ce519b04661d51ec1b93a9e04a62814a50f8d9bb2eb55d2cef,a5bfcacf28a43a30,23781f16964bc6a3,n01817953,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002387,data/raw/tiny-genimage/images/Midjourney/167_midjourney_26.png,1,Midjourney,167_midjourney_26.png,e69211b145e06768627dc19520aa26a3bedb51e40932d11624b5a593f90ba5d3,edadcc9961c2a54a,3236b696333a7180,,167,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002388,data/raw/tiny-genimage/images/Real/n01774750_9874.JPEG,0,Real,n01774750_9874.JPEG,7d1602b0b071b6e057b3ac1b8bfd45bbb01cd20ea997f54a7ea86a368553727f,a75b92ada5655c28,ce490d133307978c,n01774750,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002389,data/raw/tiny-genimage/images/SD15/082_sdv5_00134.png,1,SD15,082_sdv5_00134.png,7a065bd1f117dd5c3d9655af3d2539f71fa4c8244782fbf3fa1322bb826e6c21,c65c135ef8738531,2461e687b6e6cfd9,,82,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002390,data/raw/tiny-genimage/images/Real/n01774750_5733.JPEG,0,Real,n01774750_5733.JPEG,a9f56e281dc75a377e6357972c29d87693d0ed2f23b0b46bffc57e523de3bec9,af2ed83125b616a3,3f396d474fc89894,n01774750,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002391,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00057.png,1,VQDM,VQDM_1000_200_00_097_vqdm_00057.png,988653d3db180f9a22195743ad3f7d4dcf4389618117692b7d6dff255a75fefd,a5d3da8c64339399,c8605806268e0c0c,,97,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002392,data/raw/tiny-genimage/images/Real/n01807496_893.JPEG,0,Real,n01807496_893.JPEG,909f92643364c1027d0fd98c40ec5360c27e77792ec58bc68af75a5e689f487c,d74fed29c081193d,d24d6ccc3c1a1614,n01807496,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002393,data/raw/tiny-genimage/images/Wukong/171_wukong_image92.png,1,Wukong,171_wukong_image92.png,18e313cbcca414bb2e68f10b4d6cca849b58ae202eeef5414656d0a764642190,aea4061f2c29973f,6da6a39327593345,,171,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002394,data/raw/tiny-genimage/images/Real/n01797886_33141.JPEG,0,Real,n01797886_33141.JPEG,de20033b69ede454d37c1503b892e3d566f77d60257433f8f3bc7f20d7a6a948,d8f06e0cc95de664,318c8c1830303111,n01797886,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002395,data/raw/tiny-genimage/images/ADM/175_adm_12.PNG,1,ADM,175_adm_12.PNG,68a1f5392b76236ff99b4294b31a7795bfefed2718e7be6998b442e589e627cb,bed940499b3c0e9e,19193c3e3f373f9f,,175,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002396,data/raw/tiny-genimage/images/Real/n01796340_3064.JPEG,0,Real,n01796340_3064.JPEG,6ba2d7d9ee679783bbf2624eefb7a1161d483cb191491478bb890a321ec40cad,f0d71b30a3368b59,88026bce968e0c8b,n01796340,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002397,data/raw/tiny-genimage/images/BigGAN/088_biggan_00067.png,1,BigGAN,088_biggan_00067.png,a3061f9541f28fe0cd778fd66de5c36caa0b16aebf09c1f57ce0518b5b1338b3,e0b34d6a3c865ae9,229ac88c9781e6f2,,88,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002398,data/raw/tiny-genimage/images/Real/n01860187_8063.JPEG,0,Real,n01860187_8063.JPEG,1f3cf1fa320921741e347ee099ec1cac281a8888cf3b55b6437662bd2e0ceea9,d1e7ee0c80f13e8c,20001c9cf4fc9080,n01860187,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002399,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00036.png,1,GLIDE,GLIDE_1000_200_00_092_glide_00036.png,5e10db450f449659166a7c8d7dcd1ba9e5bb33db76940adf338ab31cfa6cc34b,b19bcc26c9c43379,133c9e9c1b6da652,,92,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002400,data/raw/tiny-genimage/images/Real/n01817953_9240.JPEG,0,Real,n01817953_9240.JPEG,e6db7d730df17b71b02407b3b95995ed69312758a23d7d93cf60c6360e600762,b3073e583548cec7,9c4c4cdc9c9d999c,n01817953,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002401,data/raw/tiny-genimage/images/Midjourney/168_midjourney_12.png,1,Midjourney,168_midjourney_12.png,1d7037c167ccc0dbc304eacaa53c5214014fcffe70ff8b3d0045adb3e6bb62ac,a45b3d76e2819e2a,f676ec8a8c269696,,168,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002402,data/raw/tiny-genimage/images/Real/n01775062_4869.JPEG,0,Real,n01775062_4869.JPEG,f3187063d5a3c98d0b9212c048f0331f6e0f7f4e4b4d6f9b8a58618ac26caf1f,dcc21d718e766519,f4dad4a490941872,n01775062,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002403,data/raw/tiny-genimage/images/SD15/083_sdv5_00000.png,1,SD15,083_sdv5_00000.png,78c82dda4f0a20a499cae02e7d15c121c5feda0716b2d15336da0cfb6a63fb8c,b8c781b8c7b8a6d1,0440205229af955a,,83,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002404,data/raw/tiny-genimage/images/Real/n01775062_1393.JPEG,0,Real,n01775062_1393.JPEG,c17f87bf3636263088aada550d6a8e296a65cf3c6da5ff71c705a20e94590c65,a153643f31d1cab5,9ec4e09a1ef1f697,n01775062,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002405,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00066.png,1,VQDM,VQDM_1000_200_00_097_vqdm_00066.png,90df0e77c8732ab5204397881a0fa7e4cc914f6fa56f2a257e301972b7fd8e2c,f359cc6393c86683,400024584c0fd7f4,,97,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002406,data/raw/tiny-genimage/images/Real/n01817953_8106.JPEG,0,Real,n01817953_8106.JPEG,1967215f25b21648e510642a05883f8f7542ef919f5dffe8bf84c5578764ad6c,cb0c26dbd8c51b66,fc7ce3f3995948c5,n01817953,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002407,data/raw/tiny-genimage/images/Wukong/172_wukong_image154.png,1,Wukong,172_wukong_image154.png,ede48e846663940c8585483ef998f0f6965f16139eb89990fcdd8ca073695104,9b3af549ca978530,7b6ddc69916b38d3,,172,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002408,data/raw/tiny-genimage/images/Real/n01798484_10026.JPEG,0,Real,n01798484_10026.JPEG,08f0cb90e950a93a933e36f0529d71f226f99fd2f3e1fe29e651e0b1a4081a29,b3cecc31d3c62c31,d842a4ccc99e2e23,n01798484,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002409,data/raw/tiny-genimage/images/ADM/175_adm_9.PNG,1,ADM,175_adm_9.PNG,19d1830c2a7fc287d4140ad1e80e81a83821a820a9a0a1f08cf8c419cebb1e2c,8b357097b4698a75,9fd8d1fbee69d197,,175,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002410,data/raw/tiny-genimage/images/Real/n01796340_6521.JPEG,0,Real,n01796340_6521.JPEG,b3e2c5c1d879b24d41bd8c71fb6377f6aacdaa7be92d3f9350550dc511a2f690,8b997c87c47e9a24,72dad9cbcbd94f51,n01796340,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002411,data/raw/tiny-genimage/images/BigGAN/088_biggan_00072.png,1,BigGAN,088_biggan_00072.png,bf6bbdba8ed019d3d856cbd68bf8404d867eb42d762697e1ec52deb6606e0135,991d7b488f2f3170,7ab098fbf19399d9,,88,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002412,data/raw/tiny-genimage/images/Real/n01871265_1281.JPEG,0,Real,n01871265_1281.JPEG,860adbe6addec871bfbb90af87fc3207fcda9951c93939d1d6bf7a80087845a3,cc3cd4c3392bc339,b424e7e3e3c3e1a5,n01871265,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002413,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00093.png,1,GLIDE,GLIDE_1000_200_00_092_glide_00093.png,adbce33a1fb1b25d75c7bc18543010365a13c67026346675d9934dcc0b4a74af,b1e7cc891cf11f22,30ce4d9d9f1a9434,,92,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002414,data/raw/tiny-genimage/images/Real/n01818515_6176.JPEG,0,Real,n01818515_6176.JPEG,98d02078b1733437f9f999feb2ecd2dcbe8c5f157582246bb3672841cfd25832,bb909b1a89c1c3cf,980c8696273b2b33,n01818515,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002415,data/raw/tiny-genimage/images/Midjourney/168_midjourney_120.png,1,Midjourney,168_midjourney_120.png,5a4728d58c3b6b44ffc40b724dd3d52ab0461095e7abe781e0b5f7949afb440a,c4076df45332dd38,ece6ecccacb695e3,,168,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002416,data/raw/tiny-genimage/images/Real/n01775062_5527.JPEG,0,Real,n01775062_5527.JPEG,11c92de46e596a8e2c70dc65d665188f510b49e6f2147e943423ad5d8793bb49,baccc931cfe091e4,d0e162ab0f1f1f63,n01775062,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002417,data/raw/tiny-genimage/images/SD15/085_sdv5_00021.png,1,SD15,085_sdv5_00021.png,8b9ca87d06b0d4b96ab531e36a84aae9f00452e54d1dc45a2e247c6c8ed091dd,b68c8931f64f343c,66dae5cd8d8d0f35,,85,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002418,data/raw/tiny-genimage/images/Real/n01775062_7142.JPEG,0,Real,n01775062_7142.JPEG,a0dbc5ff112a48e658a11986bbfa000d954dd74838c99dc7fdb136a786422405,c0d54d9aad61d794,da18848b2d8da1e2,n01775062,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002419,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_098_vqdm_00006.png,1,VQDM,VQDM_1000_200_00_098_vqdm_00006.png,89556e84ddb2ef7a1bd70ec654691c31c7b257c50d23427299d1935a4401f817,b2c2cc1963669d9b,e191a4cf5d380546,,98,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002420,data/raw/tiny-genimage/images/Real/n01818515_6929.JPEG,0,Real,n01818515_6929.JPEG,da8dc9d05fd5436f42b3063410c1dbfe9bbbf800a47a05afc644ca67eccde499,a96ad6343494f9ca,0f53f3bbd7d6f676,n01818515,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002421,data/raw/tiny-genimage/images/Wukong/172_wukong_image174.png,1,Wukong,172_wukong_image174.png,3a83e004dbfc7d281f30b1793fe28a59e1365b436685e3d75bc38c889d6a6e38,dbca2431cbd61e61,e3122dd9db398662,,172,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002422,data/raw/tiny-genimage/images/Real/n01798484_10037.JPEG,0,Real,n01798484_10037.JPEG,960b7f7d536529098458ea7d2815a178b7f8ba72a10c6443c21485d84b729ec5,f6ce895066b99946,10c40e0f0d9dd296,n01798484,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002423,data/raw/tiny-genimage/images/ADM/177_adm_149.PNG,1,ADM,177_adm_149.PNG,f100b3366794c6410046c557522f61fc77173241831fbc95d22f2f369b9fc586,e0e0071ccfcd0e7e,858e8e820d1d1242,,177,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002424,data/raw/tiny-genimage/images/Real/n01797886_2349.JPEG,0,Real,n01797886_2349.JPEG,64df2f70cfa78173a01347a7a37b4741755afb15130793c67258259910872188,870d8d3bdc6c2c6a,737ae6e4c85fdcf8,n01797886,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002425,data/raw/tiny-genimage/images/BigGAN/088_biggan_00126.png,1,BigGAN,088_biggan_00126.png,19f7009189aeb229e4a627f5e4ca50ff0ff93fa95cd0cd4b822b079640fb65df,a6cd96e4683a7986,66667b8383462d8d,,88,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002426,data/raw/tiny-genimage/images/Real/n01871265_6084.JPEG,0,Real,n01871265_6084.JPEG,0c821f04f4aef90d71feb01df43f6060385be63e19a0d03a7723b2270acf9172,9c5f8bcda5170896,70783d1e1733287d,n01871265,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002427,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00104.png,1,GLIDE,GLIDE_1000_200_00_092_glide_00104.png,1762d1fe35fb9348289ba3669dfafd992f60da788f45ecd05675cf69dde83780,e3b399c8e4564b45,821b49cde6d1cc4e,,92,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002428,data/raw/tiny-genimage/images/Real/n01819313_5111.JPEG,0,Real,n01819313_5111.JPEG,509009c7a1a4d3886a6ea77004b4d410a561bd4dc6d6507b93d3e5fcb562a833,c00c3c71e127eefc,b7b165cc99cc49c6,n01819313,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002429,data/raw/tiny-genimage/images/Midjourney/169_midjourney_181.png,1,Midjourney,169_midjourney_181.png,ca099ae2dae93bebd343ff1a36977a8f070e3afa1700a01467b9319ca9048723,90afad7ac03ef920,d0fa5cd49999b9bc,,169,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002430,data/raw/tiny-genimage/images/Real/n01776313_12147.JPEG,0,Real,n01776313_12147.JPEG,b05119a7c96b09333515f8707504fd0d1be681ad0da00a234f21ea820a112c7a,9c16e3693c964b4d,1522cc2c33335523,n01776313,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002431,data/raw/tiny-genimage/images/SD15/085_sdv5_00034.png,1,SD15,085_sdv5_00034.png,cc08b54342ee5bb718c2d10cebd9504bdfd9024ed5d8c666541af5f492781908,dbb371388c4693cc,d858686933182101,,85,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002432,data/raw/tiny-genimage/images/Real/n01776313_10402.JPEG,0,Real,n01776313_10402.JPEG,350fc28b202a67d049f6c40653fee5b8e170be667ac31ffbad16fc2024ab5167,bc65d39ac3446d4a,c8868706393c386b,n01776313,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002433,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_099_vqdm_00010.png,1,VQDM,VQDM_1000_200_00_099_vqdm_00010.png,4d2b8e399c3791ea3b186629bc803bb87a5250487b52b3fc7fc41a4d5b07b1ab,b6c2c93d93661e19,2092accc3a3e0e3a,,99,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_002434,data/raw/tiny-genimage/images/Real/n01818515_7706.JPEG,0,Real,n01818515_7706.JPEG,8daab777331171b9cfd93061e40334fece9e09816b219b3547ee26ac14534ef6,f4e2944b2af1c53a,2d24260669469434,n01818515,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002435,data/raw/tiny-genimage/images/Wukong/172_wukong_image55.png,1,Wukong,172_wukong_image55.png,b1d8449518d9e97093de916d54fa8462390e584e6f1deb8f319a8ba05f291ac7,b6e3441cd89971cd,c8cece183c3c7632,,172,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002436,data/raw/tiny-genimage/images/Real/n01806143_8874.JPEG,0,Real,n01806143_8874.JPEG,09bfb4ccc121200e4b5423407ff5b90887ff2ae10a11db8981bd5380b2c8d474,ee855d89869638e9,e6ce076dc7132125,n01806143,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002437,data/raw/tiny-genimage/images/ADM/177_adm_36.PNG,1,ADM,177_adm_36.PNG,219122f377f15724fa87b9690f3f30a45c564e6c65d392d74c180871ef356a68,8d45c67c4d0fe929,e4c4db7a3b33369f,,177,Leading integer parsed from original filename; may be a class index but is not an official source ID.
