source_image_id,source_path,split,label,true_label,generator,condition,severity,output_path,output_format,width,height,display_canvas_size,display_image_size,jpeg_quality,jpeg_subsampling,canvas_rgb,final_resize_method
pilot_003422,data/processed/controlled_v1/images/Real/pilot_003422.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003422.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003423,data/processed/controlled_v1/images/Midjourney/pilot_003423.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003423.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003424,data/processed/controlled_v1/images/Real/pilot_003424.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003424.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003427,data/processed/controlled_v1/images/VQDM/pilot_003427.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003427.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003428,data/processed/controlled_v1/images/Real/pilot_003428.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003428.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003429,data/processed/controlled_v1/images/Wukong/pilot_003429.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003429.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003430,data/processed/controlled_v1/images/Real/pilot_003430.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003430.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003436,data/processed/controlled_v1/images/Real/pilot_003436.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003436.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003437,data/processed/controlled_v1/images/Midjourney/pilot_003437.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003437.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003440,data/processed/controlled_v1/images/Real/pilot_003440.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003440.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003441,data/processed/controlled_v1/images/VQDM/pilot_003441.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003441.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003443,data/processed/controlled_v1/images/Wukong/pilot_003443.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003443.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003444,data/processed/controlled_v1/images/Real/pilot_003444.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003444.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003446,data/processed/controlled_v1/images/Real/pilot_003446.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003446.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003448,data/processed/controlled_v1/images/Real/pilot_003448.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003448.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003450,data/processed/controlled_v1/images/Real/pilot_003450.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003450.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003451,data/processed/controlled_v1/images/Midjourney/pilot_003451.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003451.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003454,data/processed/controlled_v1/images/Real/pilot_003454.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003454.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003455,data/processed/controlled_v1/images/VQDM/pilot_003455.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003455.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003457,data/processed/controlled_v1/images/Wukong/pilot_003457.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003457.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003465,data/processed/controlled_v1/images/Midjourney/pilot_003465.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003465.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003466,data/processed/controlled_v1/images/Real/pilot_003466.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003466.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003469,data/processed/controlled_v1/images/VQDM/pilot_003469.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003469.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003470,data/processed/controlled_v1/images/Real/pilot_003470.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003470.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003471,data/processed/controlled_v1/images/Wukong/pilot_003471.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003471.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003479,data/processed/controlled_v1/images/Midjourney/pilot_003479.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003479.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003483,data/processed/controlled_v1/images/VQDM/pilot_003483.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003483.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003484,data/processed/controlled_v1/images/Real/pilot_003484.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003484.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003485,data/processed/controlled_v1/images/Wukong/pilot_003485.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003485.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003488,data/processed/controlled_v1/images/Real/pilot_003488.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003488.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003492,data/processed/controlled_v1/images/Real/pilot_003492.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003492.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003493,data/processed/controlled_v1/images/Midjourney/pilot_003493.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003493.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003496,data/processed/controlled_v1/images/Real/pilot_003496.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003496.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003497,data/processed/controlled_v1/images/VQDM/pilot_003497.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003497.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003498,data/processed/controlled_v1/images/Real/pilot_003498.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003498.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003499,data/processed/controlled_v1/images/Wukong/pilot_003499.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003499.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003500,data/processed/controlled_v1/images/Real/pilot_003500.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003500.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003502,data/processed/controlled_v1/images/Real/pilot_003502.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003502.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003504,data/processed/controlled_v1/images/Real/pilot_003504.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003504.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003506,data/processed/controlled_v1/images/Real/pilot_003506.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003506.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003507,data/processed/controlled_v1/images/Midjourney/pilot_003507.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003507.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003511,data/processed/controlled_v1/images/VQDM/pilot_003511.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003511.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003513,data/processed/controlled_v1/images/Wukong/pilot_003513.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003513.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003514,data/processed/controlled_v1/images/Real/pilot_003514.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003514.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003516,data/processed/controlled_v1/images/Real/pilot_003516.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003516.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003518,data/processed/controlled_v1/images/Real/pilot_003518.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003518.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003521,data/processed/controlled_v1/images/Midjourney/pilot_003521.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003521.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003524,data/processed/controlled_v1/images/Real/pilot_003524.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003524.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003525,data/processed/controlled_v1/images/VQDM/pilot_003525.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003525.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003527,data/processed/controlled_v1/images/Wukong/pilot_003527.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003527.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003535,data/processed/controlled_v1/images/Midjourney/pilot_003535.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003535.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003536,data/processed/controlled_v1/images/Real/pilot_003536.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003536.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003539,data/processed/controlled_v1/images/VQDM/pilot_003539.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003539.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003540,data/processed/controlled_v1/images/Real/pilot_003540.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003540.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003541,data/processed/controlled_v1/images/Wukong/pilot_003541.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003541.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003544,data/processed/controlled_v1/images/Real/pilot_003544.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003544.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003546,data/processed/controlled_v1/images/Real/pilot_003546.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003546.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003548,data/processed/controlled_v1/images/Real/pilot_003548.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003548.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003549,data/processed/controlled_v1/images/Midjourney/pilot_003549.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003549.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003552,data/processed/controlled_v1/images/Real/pilot_003552.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003552.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003553,data/processed/controlled_v1/images/VQDM/pilot_003553.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003553.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003554,data/processed/controlled_v1/images/Real/pilot_003554.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003554.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003555,data/processed/controlled_v1/images/Wukong/pilot_003555.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003555.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003556,data/processed/controlled_v1/images/Real/pilot_003556.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003556.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003558,data/processed/controlled_v1/images/Real/pilot_003558.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003558.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003562,data/processed/controlled_v1/images/Real/pilot_003562.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003562.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003563,data/processed/controlled_v1/images/Midjourney/pilot_003563.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003563.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003567,data/processed/controlled_v1/images/VQDM/pilot_003567.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003567.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003569,data/processed/controlled_v1/images/Wukong/pilot_003569.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003569.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003574,data/processed/controlled_v1/images/Real/pilot_003574.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003574.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003577,data/processed/controlled_v1/images/Midjourney/pilot_003577.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003577.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003580,data/processed/controlled_v1/images/Real/pilot_003580.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003580.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003581,data/processed/controlled_v1/images/VQDM/pilot_003581.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003581.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003582,data/processed/controlled_v1/images/Real/pilot_003582.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003582.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003583,data/processed/controlled_v1/images/Wukong/pilot_003583.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003583.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003584,data/processed/controlled_v1/images/Real/pilot_003584.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003584.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003590,data/processed/controlled_v1/images/Real/pilot_003590.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003590.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003591,data/processed/controlled_v1/images/Midjourney/pilot_003591.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003591.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003592,data/processed/controlled_v1/images/Real/pilot_003592.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003592.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003595,data/processed/controlled_v1/images/VQDM/pilot_003595.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003595.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003597,data/processed/controlled_v1/images/Wukong/pilot_003597.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003597.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003605,data/processed/controlled_v1/images/Midjourney/pilot_003605.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003605.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003609,data/processed/controlled_v1/images/VQDM/pilot_003609.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003609.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003611,data/processed/controlled_v1/images/Wukong/pilot_003611.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003611.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
