image_id,binary_label,source_dataset,real_domain,generator_id,prompt_group,embedding_row,fold_1_role,fold_2_role,fold_3_role,fold_4_role,path
SMARTPHONE_359386,0,Smartphone,Smartphone,real::Smartphone,,5330,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_359386.jpg
SMARTPHONE_359456,0,Smartphone,Smartphone,real::Smartphone,,5331,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_359456.jpg
SMARTPHONE_359516,0,Smartphone,Smartphone,real::Smartphone,,5332,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_359516.jpg
SMARTPHONE_359601,0,Smartphone,Smartphone,real::Smartphone,,5333,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_359601.jpg
SMARTPHONE_359642,0,Smartphone,Smartphone,real::Smartphone,,5334,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_359642.jpg
SMARTPHONE_360204,0,Smartphone,Smartphone,real::Smartphone,,5335,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_360204.jpg
SMARTPHONE_360241,0,Smartphone,Smartphone,real::Smartphone,,5336,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_360241.jpg
SMARTPHONE_360566,0,Smartphone,Smartphone,real::Smartphone,,5337,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_360566.jpg
SMARTPHONE_36066,0,Smartphone,Smartphone,real::Smartphone,,5338,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_36066.jpg
SMARTPHONE_361014,0,Smartphone,Smartphone,real::Smartphone,,5339,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_361014.jpg
SMARTPHONE_361109,0,Smartphone,Smartphone,real::Smartphone,,5340,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_361109.jpg
SMARTPHONE_36112,0,Smartphone,Smartphone,real::Smartphone,,5341,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_36112.jpg
SMARTPHONE_361403,0,Smartphone,Smartphone,real::Smartphone,,5342,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_361403.jpg
SMARTPHONE_362295,0,Smartphone,Smartphone,real::Smartphone,,5343,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_362295.jpg
SMARTPHONE_362412,0,Smartphone,Smartphone,real::Smartphone,,5344,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_362412.jpg
SMARTPHONE_363543,0,Smartphone,Smartphone,real::Smartphone,,5345,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_363543.jpg
SMARTPHONE_363988,0,Smartphone,Smartphone,real::Smartphone,,5346,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_363988.jpg
SMARTPHONE_364374,0,Smartphone,Smartphone,real::Smartphone,,5347,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_364374.jpg
SMARTPHONE_365232,0,Smartphone,Smartphone,real::Smartphone,,5348,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_365232.jpg
SMARTPHONE_36579,0,Smartphone,Smartphone,real::Smartphone,,5349,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_36579.jpg
SMARTPHONE_36648,0,Smartphone,Smartphone,real::Smartphone,,5350,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_36648.jpg
SMARTPHONE_367339,0,Smartphone,Smartphone,real::Smartphone,,5351,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_367339.jpg
SMARTPHONE_367526,0,Smartphone,Smartphone,real::Smartphone,,5352,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_367526.jpg
SMARTPHONE_368939,0,Smartphone,Smartphone,real::Smartphone,,5353,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_368939.jpg
SMARTPHONE_369248,0,Smartphone,Smartphone,real::Smartphone,,5354,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_369248.webp
SMARTPHONE_369289,0,Smartphone,Smartphone,real::Smartphone,,5355,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_369289.jpg
SMARTPHONE_369620,0,Smartphone,Smartphone,real::Smartphone,,5356,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_369620.jpg
SMARTPHONE_369625,0,Smartphone,Smartphone,real::Smartphone,,5357,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_369625.jpg
SMARTPHONE_369638,0,Smartphone,Smartphone,real::Smartphone,,5358,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_369638.jpg
SMARTPHONE_369909,0,Smartphone,Smartphone,real::Smartphone,,5359,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_369909.jpg
SMARTPHONE_370191,0,Smartphone,Smartphone,real::Smartphone,,5360,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370191.jpg
SMARTPHONE_370291,0,Smartphone,Smartphone,real::Smartphone,,5361,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370291.jpg
SMARTPHONE_370318,0,Smartphone,Smartphone,real::Smartphone,,5362,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370318.jpg
SMARTPHONE_370387,0,Smartphone,Smartphone,real::Smartphone,,5363,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370387.jpg
SMARTPHONE_370394,0,Smartphone,Smartphone,real::Smartphone,,5364,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370394.jpg
SMARTPHONE_370479,0,Smartphone,Smartphone,real::Smartphone,,5365,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370479.jpg
SMARTPHONE_370587,0,Smartphone,Smartphone,real::Smartphone,,5366,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370587.jpg
SMARTPHONE_370592,0,Smartphone,Smartphone,real::Smartphone,,5367,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370592.jpg
SMARTPHONE_370954,0,Smartphone,Smartphone,real::Smartphone,,5368,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_370954.jpg
SMARTPHONE_371265,0,Smartphone,Smartphone,real::Smartphone,,5369,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_371265.jpg
SMARTPHONE_371382,0,Smartphone,Smartphone,real::Smartphone,,5370,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_371382.jpg
SMARTPHONE_371738,0,Smartphone,Smartphone,real::Smartphone,,5371,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_371738.jpg
SMARTPHONE_37175,0,Smartphone,Smartphone,real::Smartphone,,5372,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_37175.jpg
SMARTPHONE_371828,0,Smartphone,Smartphone,real::Smartphone,,5373,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_371828.jpg
SMARTPHONE_372350,0,Smartphone,Smartphone,real::Smartphone,,5374,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_372350.jpg
SMARTPHONE_372698,0,Smartphone,Smartphone,real::Smartphone,,5375,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_372698.jpg
SMARTPHONE_372750,0,Smartphone,Smartphone,real::Smartphone,,5376,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_372750.jpg
SMARTPHONE_373067,0,Smartphone,Smartphone,real::Smartphone,,5377,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_373067.jpg
SMARTPHONE_373303,0,Smartphone,Smartphone,real::Smartphone,,5378,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_373303.jpg
SMARTPHONE_373676,0,Smartphone,Smartphone,real::Smartphone,,5379,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_373676.jpg
SMARTPHONE_374388,0,Smartphone,Smartphone,real::Smartphone,,5380,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_374388.webp
SMARTPHONE_374979,0,Smartphone,Smartphone,real::Smartphone,,5381,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_374979.jpg
SMARTPHONE_375406,0,Smartphone,Smartphone,real::Smartphone,,5382,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_375406.jpg
SMARTPHONE_37570,0,Smartphone,Smartphone,real::Smartphone,,5383,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_37570.jpg
SMARTPHONE_376399,0,Smartphone,Smartphone,real::Smartphone,,5384,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_376399.jpg
SMARTPHONE_376973,0,Smartphone,Smartphone,real::Smartphone,,5385,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_376973.jpg
SMARTPHONE_377619,0,Smartphone,Smartphone,real::Smartphone,,5386,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_377619.jpg
SMARTPHONE_37795,0,Smartphone,Smartphone,real::Smartphone,,5387,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_37795.jpg
SMARTPHONE_378098,0,Smartphone,Smartphone,real::Smartphone,,5388,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_378098.jpg
SMARTPHONE_378940,0,Smartphone,Smartphone,real::Smartphone,,5389,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_378940.jpg
SMARTPHONE_379393,0,Smartphone,Smartphone,real::Smartphone,,5390,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_379393.jpg
SMARTPHONE_379733,0,Smartphone,Smartphone,real::Smartphone,,5391,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_379733.jpg
SMARTPHONE_380800,0,Smartphone,Smartphone,real::Smartphone,,5392,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_380800.jpg
SMARTPHONE_3811,0,Smartphone,Smartphone,real::Smartphone,,5393,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_3811.jpg
SMARTPHONE_381424,0,Smartphone,Smartphone,real::Smartphone,,5394,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_381424.jpg
SMARTPHONE_382250,0,Smartphone,Smartphone,real::Smartphone,,5395,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_382250.jpg
SMARTPHONE_382282,0,Smartphone,Smartphone,real::Smartphone,,5396,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_382282.jpg
SMARTPHONE_382687,0,Smartphone,Smartphone,real::Smartphone,,5397,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_382687.jpg
SMARTPHONE_382821,0,Smartphone,Smartphone,real::Smartphone,,5398,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_382821.jpg
SMARTPHONE_382898,0,Smartphone,Smartphone,real::Smartphone,,5399,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_382898.jpg
SMARTPHONE_383331,0,Smartphone,Smartphone,real::Smartphone,,5400,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_383331.jpg
SMARTPHONE_383564,0,Smartphone,Smartphone,real::Smartphone,,5401,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_383564.jpg
SMARTPHONE_383842,0,Smartphone,Smartphone,real::Smartphone,,5402,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_383842.jpg
SMARTPHONE_384531,0,Smartphone,Smartphone,real::Smartphone,,5403,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_384531.jpg
SMARTPHONE_384872,0,Smartphone,Smartphone,real::Smartphone,,5404,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_384872.jpg
SMARTPHONE_384911,0,Smartphone,Smartphone,real::Smartphone,,5405,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_384911.jpg
SMARTPHONE_385262,0,Smartphone,Smartphone,real::Smartphone,,5406,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_385262.jpg
SMARTPHONE_385538,0,Smartphone,Smartphone,real::Smartphone,,5407,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_385538.jpg
SMARTPHONE_385565,0,Smartphone,Smartphone,real::Smartphone,,5408,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_385565.jpg
SMARTPHONE_385687,0,Smartphone,Smartphone,real::Smartphone,,5409,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_385687.jpg
SMARTPHONE_385751,0,Smartphone,Smartphone,real::Smartphone,,5410,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_385751.jpg
SMARTPHONE_385954,0,Smartphone,Smartphone,real::Smartphone,,5411,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_385954.jpg
SMARTPHONE_386215,0,Smartphone,Smartphone,real::Smartphone,,5412,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_386215.jpg
SMARTPHONE_386685,0,Smartphone,Smartphone,real::Smartphone,,5413,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_386685.jpg
SMARTPHONE_386736,0,Smartphone,Smartphone,real::Smartphone,,5414,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_386736.jpg
SMARTPHONE_387387,0,Smartphone,Smartphone,real::Smartphone,,5415,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_387387.jpg
SMARTPHONE_387565,0,Smartphone,Smartphone,real::Smartphone,,5416,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_387565.jpg
SMARTPHONE_387584,0,Smartphone,Smartphone,real::Smartphone,,5417,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_387584.jpg
SMARTPHONE_38771,0,Smartphone,Smartphone,real::Smartphone,,5418,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_38771.jpg
SMARTPHONE_387788,0,Smartphone,Smartphone,real::Smartphone,,5419,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_387788.jpg
SMARTPHONE_387986,0,Smartphone,Smartphone,real::Smartphone,,5420,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_387986.jpg
SMARTPHONE_38845,0,Smartphone,Smartphone,real::Smartphone,,5421,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_38845.jpg
SMARTPHONE_388469,0,Smartphone,Smartphone,real::Smartphone,,5422,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_388469.jpg
SMARTPHONE_388550,0,Smartphone,Smartphone,real::Smartphone,,5423,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_388550.jpg
SMARTPHONE_389148,0,Smartphone,Smartphone,real::Smartphone,,5424,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_389148.jpg
SMARTPHONE_389287,0,Smartphone,Smartphone,real::Smartphone,,5425,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_389287.jpg
SMARTPHONE_389613,0,Smartphone,Smartphone,real::Smartphone,,5426,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_389613.jpg
SMARTPHONE_389759,0,Smartphone,Smartphone,real::Smartphone,,5427,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_389759.jpg
SMARTPHONE_389771,0,Smartphone,Smartphone,real::Smartphone,,5428,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_389771.jpg
SMARTPHONE_389883,0,Smartphone,Smartphone,real::Smartphone,,5429,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_389883.jpg
SMARTPHONE_390687,0,Smartphone,Smartphone,real::Smartphone,,5430,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_390687.jpg
SMARTPHONE_391038,0,Smartphone,Smartphone,real::Smartphone,,5431,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_391038.jpg
SMARTPHONE_391402,0,Smartphone,Smartphone,real::Smartphone,,5432,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_391402.jpg
SMARTPHONE_391692,0,Smartphone,Smartphone,real::Smartphone,,5433,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_391692.jpg
SMARTPHONE_391753,0,Smartphone,Smartphone,real::Smartphone,,5434,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_391753.jpg
SMARTPHONE_391981,0,Smartphone,Smartphone,real::Smartphone,,5435,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_391981.jpg
SMARTPHONE_392250,0,Smartphone,Smartphone,real::Smartphone,,5436,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_392250.jpg
SMARTPHONE_39238,0,Smartphone,Smartphone,real::Smartphone,,5437,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_39238.jpg
SMARTPHONE_3929,0,Smartphone,Smartphone,real::Smartphone,,5438,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_3929.jpg
SMARTPHONE_393515,0,Smartphone,Smartphone,real::Smartphone,,5439,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_393515.jpg
SMARTPHONE_393684,0,Smartphone,Smartphone,real::Smartphone,,5440,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_393684.jpg
SMARTPHONE_393813,0,Smartphone,Smartphone,real::Smartphone,,5441,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_393813.jpg
SMARTPHONE_393824,0,Smartphone,Smartphone,real::Smartphone,,5442,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_393824.jpg
SMARTPHONE_394214,0,Smartphone,Smartphone,real::Smartphone,,5443,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_394214.jpg
SMARTPHONE_394455,0,Smartphone,Smartphone,real::Smartphone,,5444,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_394455.jpg
SMARTPHONE_394596,0,Smartphone,Smartphone,real::Smartphone,,5445,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_394596.jpg
SMARTPHONE_39465,0,Smartphone,Smartphone,real::Smartphone,,5446,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_39465.jpg
SMARTPHONE_395041,0,Smartphone,Smartphone,real::Smartphone,,5447,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_395041.jpg
SMARTPHONE_395343,0,Smartphone,Smartphone,real::Smartphone,,5448,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_395343.jpg
SMARTPHONE_395406,0,Smartphone,Smartphone,real::Smartphone,,5449,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_395406.jpg
SMARTPHONE_395407,0,Smartphone,Smartphone,real::Smartphone,,5450,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_395407.jpg
SMARTPHONE_396164,0,Smartphone,Smartphone,real::Smartphone,,5451,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_396164.jpg
SMARTPHONE_396615,0,Smartphone,Smartphone,real::Smartphone,,5452,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_396615.jpg
SMARTPHONE_397190,0,Smartphone,Smartphone,real::Smartphone,,5453,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_397190.jpg
SMARTPHONE_397834,0,Smartphone,Smartphone,real::Smartphone,,5454,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_397834.jpg
SMARTPHONE_398002,0,Smartphone,Smartphone,real::Smartphone,,5455,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_398002.jpg
SMARTPHONE_398256,0,Smartphone,Smartphone,real::Smartphone,,5456,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_398256.jpg
SMARTPHONE_39837,0,Smartphone,Smartphone,real::Smartphone,,5457,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/v2/smartphone_real/SMARTPHONE_39837.jpg
SMARTPHONE_398934,0,Smartphone,Smartphone,real::Smartphone,,5458,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_398934.jpg
SMARTPHONE_399245,0,Smartphone,Smartphone,real::Smartphone,,5459,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_399245.jpg
SMARTPHONE_40011,0,Smartphone,Smartphone,real::Smartphone,,5460,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_40011.jpg
SMARTPHONE_400193,0,Smartphone,Smartphone,real::Smartphone,,5461,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_400193.jpg
SMARTPHONE_400447,0,Smartphone,Smartphone,real::Smartphone,,5462,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_400447.jpg
SMARTPHONE_400531,0,Smartphone,Smartphone,real::Smartphone,,5463,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/v2/smartphone_real/SMARTPHONE_400531.jpg
SMARTPHONE_400669,0,Smartphone,Smartphone,real::Smartphone,,5464,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_400669.jpg
SMARTPHONE_400705,0,Smartphone,Smartphone,real::Smartphone,,5465,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_400705.jpg
SMARTPHONE_400741,0,Smartphone,Smartphone,real::Smartphone,,5466,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_400741.jpg
SMARTPHONE_401216,0,Smartphone,Smartphone,real::Smartphone,,5467,TRAIN,TRAIN,TRAIN,TRAIN,data/v2/smartphone_real/SMARTPHONE_401216.jpg
