image_id,binary_label,source_dataset,generator,canonical_generator_id,prompt_group,real_domain,path,sha256,fold_1_role,fold_2_role,fold_3_role,fold_4_role
MLLM_STR_GPT-Image2-fake_76,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/76.png,3ba2df45e53328b1f4e27ad92db407b187108722e8a988d677729a8c378947b1,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_77,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/77.png,d14cc632fdb3cdfcdd8364cd4d6abdbe45ab62a4cf63f4fc6feff92d8037f690,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_78,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/78.png,78bae8059265d15a760d6e1aff77db0d7b39023b1a804fd51c562935f426d535,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_79,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/79.png,ebaf4a5541bdcd86576944baf45af183fc736fac50d25cb838b320aa65eea2e0,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_8,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/8.png,740372edbc4bdc6182cb37ed0aedf716f924011f5df5f901a6315c17664e1a7a,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_80,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/80.png,990e58ab8d30370ecce3503721218893c78c40c86c91b367db4400df6d03d08e,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_81,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/81.png,03e4a7e812e63a52b7a931be90e6e0f255d7c5db5afcc0b98d7eebd5b6c2696e,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_82,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/82.png,8a0d6c84266b14b06cce34a3aa270ab469c41d8d5b8e1aa8159dd584441bf49d,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_83,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/83.png,169d987952803504d8a094dc43de7da671e1c5f94f3b8163d2bb669c234fa159,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_84,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/84.png,e1661bfe32dedb4109b45648ec84d629e89be3b2dd83d881eee73d160035d1a2,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_85,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/85.png,e1795a1b0db87baf80c68ed482178786963f565f46d609fefb8e88e63f665e26,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_86,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/86.png,7f1c4b2aac410664466b98d9d94432408ea722c4170b2f0dd552cf52fbb5a3e6,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_87,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/87.png,c49a83a4869c7aaaaf87659c77213319b893275b4cbf34c56c86bd2df130c66a,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_88,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/88.png,58b2b571c22739ccbeadb638651d60f77ba9e46bba241e37953c3b6668d48969,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_89,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/89.png,5416c60586afbb11f35b4894b4b2a864bcc7bde44c109b757d95c09d79b3c21e,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_9,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/9.png,07c084e5e28b2d35c1e4d91342df95b68d442c0b5bd6c8c3a5b1de1df8f1e882,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_90,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/90.png,9e81bea9b873ac7078ce643543e7d6eb82f358f3efb594d3b933103bccf2bd5c,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_91,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/91.png,8bd0f267f11829c63b013342c2544c18599d7548ca6b800b4a26585308d52bf2,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_92,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/92.png,d1537b06bd92fd53570684d5983edfadef5eb8aad9eb5508d206cad073fc7639,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_93,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/93.png,e291b73cabe6e06f51e901fae566f42d1de2520fcf881edb2cbcec909e23c097,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_94,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/94.png,efbe02b0fe9ba31c8c0575670716bee3e00599e0e1b02b0130d801a92a338648,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_95,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/95.png,adc3b47cb3ec1ea225f0d6be935dd52dc933bb875ea6fa85d4b754e506604a3e,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_96,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/96.png,f8b43f5a1c6026437348758dbf95cedee12c5d441cffb6224dbc1fae7cbae948,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_97,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/97.png,43d3476964f69532eecc4b2c3f26451837e980f9e758f5e8c85ec3d1f06fea28,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_98,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/98.png,4b92aa64d40b33a131b3ef7019534e1e06789bd7ba00a9b7d0162bc98451c53c,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_GPT-Image2-fake_99,1,MLLM,GPT Image 2,mllm::GPT_Image_2,,,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/99.png,f47f77974c80bb19d8f5477ec85e46e22f15691cd6fbdd21ab6dc885d4fa05e5,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_1,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/1.png,4dac15663d366566b56e7d3449061df49d9c8ebd92efafc2b2d63aace88ef896,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_10,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/10.png,f2d2e95acb1995484250686784a532c2d8233b71f8f4f722389e7c3c791396ed,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_100,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/100.png,0501e7c37a385b33172f4efc121e532fd278a6398e8ea4d5b022f63f7a80be51,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_101,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/101.png,77a494378209bfa2e0f217e6c20aa7490f8ceaefd5c13c874f2dfc126f277b6d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_102,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/102.png,d2a3cb9bfa5d9e0c0ecadd245f01ef09788b4c6dfc459bca1f230b08f5d9980a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_103,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/103.png,3d6079c5a193bf0391284e6d90bb55f90c0899652870c3b4b436dfcf7c119762,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_104,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/104.png,72ddd8c5f6ae032543808151b5e2acbfdd4052d1a941ba1b5091ba1931535631,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_105,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/105.png,92a1d535ab10eafba89a5cba97abb404410f014eb97dbf57a6d85e65512508bb,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_106,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/106.png,d08fd7548a5b0a8df99da623b7a2d5fe42fe91a7137b149a6a61977b6ed0def9,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_107,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/107.png,f1720c9d267e73e37baeec8f642d5a6101071df353d87310a28d53b3ffe68a46,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_108,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/108.png,d18783bb3fdc59f0b16db169cc04107a47951876ca18745fb77fd006d1a1696f,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_109,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/109.png,9d83ecc3a0eb3cf1bad8d198cafa5ef40153de94fa16d2828f7ad2e7a84a7a8a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_11,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/11.png,33164621a3f6e415c61c5d912d2543e362efecfcfdba648ecee71942f75dc5fb,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_110,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/110.png,37a76857537734a490febdcc5a366a7ba49d3c43b7765060914e87fc5c4c1e3d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_111,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/111.png,1b2609ff3139af9f7b38bfe143d6ea9c58ad6de9d525661baafcdfe3a28e808a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_112,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/112.png,889771f05fc42de86cd3822182d29319d30800f95fa37e128538b244eb606094,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_113,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/113.png,1c4f84e70f8f68d32d6c88a434e5ef0bb603645a8f028cef036bc2453e9c7fe5,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_114,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/114.png,4699229c43f4cb537712b784e4c6ef57b11275ba57549d0e9ce5fa20c8b9dca5,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_115,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/115.png,c917f3ed7272ba02005602486b9f18bd5c8d13ce1ca56abd328c449b64f4a6a2,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_116,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/116.png,36c835588fb04f91b96f2a7c48740c48acb38ce9b17f263f055a2624fbfcd85f,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_117,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/117.png,c372e31a80d49ed30f2158ccb03eca00e4f3218a576955bd74983317bee47210,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_118,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/118.png,85cd8e2eb4a08f6fd6bd89075b4299facffc843e7e41c40f43139b64b7dd6155,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_119,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/119.png,1d73a7ae8137bd66993d8215d020be2863de480db1f2c7d47c827a8e00f2d95a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_12,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/12.png,9f3b6ede660bd7b0b68fcb4d27b2b095794994439101c04d559364d6bfb445b7,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_120,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/120.png,47ce46298ad7b918ee8254d3f5a68392192e8c4c3f9933c08909f46658b7102d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_121,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/121.png,e355a86339ce71c821e7b93fece08149d76789e9e953784290399c7f9c3fabfd,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_122,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/122.png,ddbce877da45f86a1d7c0bf078c8092004291fc989da8000bc9d3b2b49cdd4e3,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_123,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/123.png,a6311c5ab017cb7031d76a5207b0be0c413cfc0ca56d3166fa5b459a574f0511,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_124,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/124.png,def72799c429fa6aeb70a88b959bb777fb19c67d420e351f5adde063754c2b1e,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_125,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/125.png,19136632fcb94183371ffa54711675a66de3dc7cfdf82054be3a95782802a3c1,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_126,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/126.png,ffb1e5d4ba0cb0577ff736caa7f2bda21b204910220ab5143ced2f1271896e74,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_127,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/127.png,7cc3f888b3acfa4554a1618d0e5d3adcce3ceda2917ac57d3eea4c54f1637f2e,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_128,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/128.png,81ba7298065ecd0c9e55fe45c0c6f30a1d1d8c93fe4ea156df914c1dd74c3845,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_129,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/129.png,a43af59f6c7f7f5cfa466047055e9420eef306ddf57b516366cb2b9cff142fce,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_13,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/13.png,f60a0e0a93d3c6c10216b8c09bda8776ef57b0e24c0e42060d1858055aa6c615,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_130,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/130.png,455fc9c4ba8a54f3c4ed8278ffd1b8d57339e9988386cadbd949535639846833,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_131,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/131.png,a6a71ede1067a4ff4248c1e228ed94daf1234f0b469d60c04bfa996820196dfc,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_132,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/132.png,74fbf5109ac364cd4ec13612d4f0b8b89f393370e464f1ca7aa1ff2ae8e1c241,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_133,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/133.png,1e4b1a59c7c34a7954691e29b7f3b3e7674b4a7cdee75c088656a112807988b5,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_134,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/134.png,74bdc032f74abae2fd05ac86cda53f90307e588e8d52e0886fb1ae543a04cc8d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_135,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/135.png,5b62ade4833a9e63173265816b00bf6dc1f683fa00c8b9668fc34738c324134e,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_136,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/136.png,a74c838feffde9b746ce8552036f51dad1d7b5d3d6e552d2027ca0e5915f7489,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_137,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/137.png,5bbc909c516c3c41bbd03895ee48dd47661fd794916fc9da91258d9137c6dfe8,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_138,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/138.png,5399b767083ad6db734d6ed357d8b0ff26e64ec15fa5f888f206cedd3db1e4b9,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_139,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/139.png,680671d7ed779811e3d9fd5f4158292370520698dea1b79dd7e908d1d7798c69,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_14,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/14.png,7ccfad9812dc889f692ac4b9eaf7fd5c719b6dbb873ce7554a8a189754cc7952,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_140,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/140.png,591318ae0104ed981988f03f89e28e15b3fa08e695a4e0e8db7183c43e403930,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_141,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/141.png,a114267fe7b2c451a1ef5b9c17717289aa321df2711496fd25b9461812a8f85f,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_142,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/142.png,2e17bed3f4f227cfa8b57d687022582ac70cf27cf1e542a32cf980dd95fd8fb1,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_143,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/143.png,56305bc07afbd07410c6c63e0aab770e7076bad51a3ca0284a39bf1bf000d570,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_144,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/144.png,8b88b1a201acb85737c5edaf449441cc1d6cbb96636528d57bd2dacc22d687d8,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_145,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/145.png,06b049e68bd3602c6acadeb8b90c03ea0c26d27e511cdd935706d1014f2fad9f,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_146,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/146.png,464e537463eb30d7337eb2ce63a8af1e180b14b99c33089ef16b66d6bbfc7ea9,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_147,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/147.png,5c78d8f4c3a33689b0cc343b204cfd4618827f8701744ce464966fbdb1b3e188,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_148,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/148.png,f7a1de9b8a02b757e0208c502a7faa3ce31dd68a79ad587cdce78d86b31efff6,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_149,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/149.png,50f10fc0cc48cbfd12f6f7ce3d6c7fd6a63edb205b8e302fedad5f09bad89d70,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
MLLM_STR_Nano-Banana2-fake_15,1,MLLM,Nano Banana 2,mllm::Nano_Banana_2,,,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/15.png,6ebf7587010ea206cfa52c3bea81df562f329dc5427b04ef1b2078160dcce308,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
