image_id,prompt_id,generator,source_dataset,dataset_revision,label,native_path,source_hf_path,width,height,format,sha256,provenance_status
QWEN_0507_Seedream_45,507,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000507_5709ede4.jpg,images/Seedream-4.5/000507_5709ede4.jpg,1024,1024,JPEG,bdc29d1439c1d03c4dcc9458b08fbb4ce0a27210d148427c24d9faad86ad2f84,verified
QWEN_0507_Seedream_50,507,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000507_4367712c.jpg,images/Seedream-5.0/000507_4367712c.jpg,1024,1024,JPEG,7b94c0680a889dfffa4f3bef00bee44e9f27fe40dafb727655b40859d57cc82e,verified
QWEN_0507_GLM_Image,507,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000507_b6c0c68a.jpg,images/GLM-Image/000507_b6c0c68a.jpg,1024,1024,JPEG,7c156b4debcfcaa68ecf8e0391081e0850773243901d4dbc63a300b29834207a,verified
QWEN_0507_kling_v2_1,507,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000507_9f616cb2.jpg,images/kling_v2_1/000507_9f616cb2.jpg,1024,1024,JPEG,dccb17f1c762eacf88282b16e8aa80bc8906454d580dfa540f62aa7fd3b5192e,verified
QWEN_0507_Qwen_Image_2512,507,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000507_0b2e73af.jpg,images/Qwen-Image-2512/000507_0b2e73af.jpg,1024,1024,JPEG,12e3c442294057c0f59cff30499222bb92f6df1fb343962f56ac398094bb18a2,verified
QWEN_0507_Qwen_Image,507,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000507_acb27b72.jpg,images/Qwen-Image/000507_acb27b72.jpg,1024,1024,JPEG,c60834168a62fd2be1204fa58a27ea71c085e204a2a118a035a1e5bab657e537,verified
QWEN_0507_GPT_Image_1,507,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000507_c26c6095.png,images/GPT-Image-1/000507_c26c6095.png,1024,1024,PNG,4ae830e32e1c0550bba8036b3120b12bf0aae28960a51350f22c29fe3efc0673,verified
QWEN_0507_GPT_Image_15,507,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000507_d9f92597.png,images/GPT-Image-1.5/000507_d9f92597.png,1024,1024,PNG,a954443a2d18d346e93544cfb5c098ffa18efd77a2c30df414e0dd7b4112e15d,verified
QWEN_0507_HunyuanImage_30,507,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000507_2cf76e2c.png,images/HunyuanImage-3.0/000507_2cf76e2c.png,1024,1024,PNG,cdf69b88018193bfbbe9fe2f7aed3c2cb31ef8f5e8b479432208ca01ee334483,verified
QWEN_0507_Imagen_40,507,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000507_b9fbe3e8.png,images/Imagen-4.0/000507_b9fbe3e8.png,1024,1024,PNG,12012b2d7fe282c333b948c83aa0ee9fd29ed28356173a61e3410d8e1fb46607,verified
QWEN_0507_Imagen_40_Ultra,507,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000507_040174fc.png,images/Imagen-4.0-Ultra/000507_040174fc.png,1024,1024,PNG,8b05952eae3c83a9885225e3eaa8a4371e75bbe2a70c53406ccc29e92b322063,verified
QWEN_0507_FLUX2_pro,507,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000507_26c06ded.png,images/FLUX.2-pro/000507_26c06ded.png,1024,1024,PNG,3cc8433e03854f12c3cc81cc66e564a03e7d862b783e8774d880551a7ae10820,verified
QWEN_0518_Qwen_Image_20_pro,518,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000518_2e08b707.png,images/Qwen-Image-2.0-pro/000518_2e08b707.png,1024,1024,PNG,a7e12c6a40bd2d5e7768685cc2a095864acdabe84a5ab36d2cd2cd5a5f89acde,verified
QWEN_0518_gpt_image_2,518,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000518_8f645840.png,images/gpt-image-2/000518_8f645840.png,1024,1024,PNG,dd03dded16b2ae3a5264e59004588eea617ab1657766e5c3ab478c79c3218141,verified
QWEN_0518_FLUX2_max,518,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000518_a50e318a.jpg,images/FLUX.2_max/000518_a50e318a.jpg,1024,1024,JPEG,d09e5d8d85479490329459633ea7deee289fcfce9b6a1d8fe5b930fb49ea9551,verified
QWEN_0518_nano_banana_20,518,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000518_d69d3aa2.jpg,images/nano-banana-2.0/000518_d69d3aa2.jpg,1024,1024,JPEG,5f02e983b649224fb69d2e243bc8454ad33e4c803979a5e28e7a6c1423eef870,verified
QWEN_0518_nano_banana_pro,518,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000518_f2959eda.png,images/nano-banana-pro/000518_f2959eda.png,1024,1024,PNG,ed5ffe5df01f5f84d9ea6176c281a9451d7d5ab743555ef7f6367c66ef4a369c,verified
QWEN_0518_Seedream_40,518,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000518_ce1a2e23.jpg,images/Seedream-4.0/000518_ce1a2e23.jpg,1024,1024,JPEG,d4920a9bef9b331e1f00e6acc9b5eb887d1ee1feb7a445e1d1b915e8f0f235e3,verified
QWEN_0518_Seedream_45,518,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000518_30a95236.jpg,images/Seedream-4.5/000518_30a95236.jpg,1024,1024,JPEG,5bbb77fbd3308644a9cf0a45f316ec263e99aa7cbd8c929edceb1911c716248b,verified
QWEN_0518_Seedream_50,518,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000518_6fd2dc44.jpg,images/Seedream-5.0/000518_6fd2dc44.jpg,1024,1024,JPEG,44301c0e8d0c9870416456b1138c29e5be201fb3bf8d02fb6b4590b5ebb731d5,verified
QWEN_0518_GLM_Image,518,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000518_83f8e9fd.jpg,images/GLM-Image/000518_83f8e9fd.jpg,1024,1024,JPEG,65dcf7259b132ad85308631281e9af875bee549052b16e953aa78582a0045c53,verified
QWEN_0518_kling_v2_1,518,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000518_04443428.jpg,images/kling_v2_1/000518_04443428.jpg,1024,1024,JPEG,a7eadb3e60ca04b50d5b98e4fd7fdb8bf6b6e6afe0674a84a3175b36044db87e,verified
QWEN_0518_Qwen_Image_2512,518,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000518_af098df0.jpg,images/Qwen-Image-2512/000518_af098df0.jpg,1024,1024,JPEG,c7952e6d36fd41b64011dc28238311161d1b981b0c14f0f49b7d1112a2656fb6,verified
QWEN_0518_Qwen_Image,518,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000518_0d6f9133.jpg,images/Qwen-Image/000518_0d6f9133.jpg,1024,1024,JPEG,2c57e297aba487d4d572c4046b5dce97951ce4631095ab5c1b2190381ee1b187,verified
QWEN_0518_GPT_Image_1,518,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000518_e14e51c0.png,images/GPT-Image-1/000518_e14e51c0.png,1024,1024,PNG,0d8cb01692589a3a6f66e482b248eea5ec9b9fd45c08ae734acf278cabd28b3a,verified
QWEN_0518_GPT_Image_15,518,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000518_d0c35550.png,images/GPT-Image-1.5/000518_d0c35550.png,1024,1024,PNG,04b801b7c17f56e69a4901e9b8f166bca9adb9eb7f076766570b0becf9284317,verified
QWEN_0518_HunyuanImage_30,518,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000518_8f5f33c9.png,images/HunyuanImage-3.0/000518_8f5f33c9.png,1024,1024,PNG,039403b47670e46c260fb6e34deb25d353c8d7faaf4898429e4ef1df37f37343,verified
QWEN_0518_Imagen_40,518,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000518_3ca55fe8.png,images/Imagen-4.0/000518_3ca55fe8.png,1024,1024,PNG,f78ae5fe46eb0bcf06ca75d6ebdb3894df9aff7605cafaf691493c8374dfcae3,verified
QWEN_0518_Imagen_40_Ultra,518,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000518_ca9c6700.png,images/Imagen-4.0-Ultra/000518_ca9c6700.png,1024,1024,PNG,bc7baad476032ce0b3807e35251337cf7fb3be2513c923c53373f390e3d51e7c,verified
QWEN_0518_FLUX2_pro,518,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000518_b59f51e7.png,images/FLUX.2-pro/000518_b59f51e7.png,1024,1024,PNG,fd8c201f7b1def468190eb5f9664b5a2a3cd1cebda408bb27519757ae9da6f4f,verified
QWEN_0524_Qwen_Image_20_pro,524,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000524_7416a7da.png,images/Qwen-Image-2.0-pro/000524_7416a7da.png,1024,1024,PNG,c5292b5a4ea604204def945e23eb52e5ac039149417c4b1b8be6cadbcd15c986,verified
QWEN_0524_gpt_image_2,524,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000524_5c0cf625.png,images/gpt-image-2/000524_5c0cf625.png,1024,1024,PNG,42d4b539a454b1aae653d717c2ede4bb20b512dc0f6e7affe19a9899fc25ea56,verified
QWEN_0524_FLUX2_max,524,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000524_cd85a64f.jpg,images/FLUX.2_max/000524_cd85a64f.jpg,1024,1024,JPEG,5905618d20cb4b6d7a84e4ad2a5f8d5c57f108d8854c2ac78ff836bef5eb85be,verified
QWEN_0524_nano_banana_20,524,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000524_5446fc8d.jpg,images/nano-banana-2.0/000524_5446fc8d.jpg,1024,1024,JPEG,4c1138f8cf04c7b43ab47671cc6538d0101f397b7892f684c638edb618ca2f4e,verified
QWEN_0524_nano_banana_pro,524,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000524_918e32b2.png,images/nano-banana-pro/000524_918e32b2.png,1024,1024,PNG,5175c5051c290df50f87047d4437685a7d2cb62d4c4e70cc00029bf88fc2de39,verified
QWEN_0524_Seedream_40,524,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000524_4ce26fc5.jpg,images/Seedream-4.0/000524_4ce26fc5.jpg,1024,1024,JPEG,7d7de2aefaf224fca4f7f4a2910ef06474049da691493f9657c3169c0894b2f4,verified
QWEN_0524_Seedream_45,524,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000524_ec463db3.jpg,images/Seedream-4.5/000524_ec463db3.jpg,1024,1024,JPEG,5d8ed9f0a8e82db1ba2ab4b89f0cb787519a47b3149ddb63772e4397638d78a4,verified
QWEN_0524_Seedream_50,524,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000524_9951b4b7.jpg,images/Seedream-5.0/000524_9951b4b7.jpg,1024,1024,JPEG,4bf45219e2daac832a6314d53db072c1091b1c0a245e373ffaf8c8ecc4d31c6c,verified
QWEN_0524_GLM_Image,524,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000524_1016ea69.jpg,images/GLM-Image/000524_1016ea69.jpg,1024,1024,JPEG,f4cbba552e5759719f27b046f25c32464ff2b3305f44f4a5079a677c81f983d6,verified
QWEN_0524_kling_v2_1,524,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000524_87e8b2dc.jpg,images/kling_v2_1/000524_87e8b2dc.jpg,1024,1024,JPEG,1e09c0029400cebadde7347a98a9c27ae131faaf0dfbd256fc254e797a92a958,verified
QWEN_0524_Qwen_Image_2512,524,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000524_284bd820.jpg,images/Qwen-Image-2512/000524_284bd820.jpg,1024,1024,JPEG,33b1ed99e8924a1352f9cf3a0243eafc73931a60bdf0c734979fb547fd34eb06,verified
QWEN_0524_Qwen_Image,524,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000524_ac48df7d.jpg,images/Qwen-Image/000524_ac48df7d.jpg,1024,1024,JPEG,ff17b1ec78aa9310da5febaf8ef6d8fef53d33769d11303f6873bea97f63fe24,verified
QWEN_0524_GPT_Image_1,524,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000524_2ac64116.png,images/GPT-Image-1/000524_2ac64116.png,1024,1024,PNG,9e79d5f4c3b2be66058b6555703166b28b45ec88808deb7d12b4362de5798518,verified
QWEN_0524_GPT_Image_15,524,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000524_1e38b1ed.png,images/GPT-Image-1.5/000524_1e38b1ed.png,1024,1024,PNG,bae3e7fd60f1ab1a12062af2dd8f48782c39e704b3ec3573b5c3b555f958ec81,verified
QWEN_0524_HunyuanImage_30,524,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000524_645ee839.png,images/HunyuanImage-3.0/000524_645ee839.png,1024,1024,PNG,69f3c0ac6bf38802fec5a24c4eaef45a6d23e4f16992c381e638fb9eb2c19195,verified
QWEN_0524_Imagen_40,524,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000524_767e8e06.png,images/Imagen-4.0/000524_767e8e06.png,1024,1024,PNG,50fc77ea263895f9f31a7db961dd40d8eb4a450baab4d0501e35a234c798df55,verified
QWEN_0524_Imagen_40_Ultra,524,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000524_1fbffbd8.png,images/Imagen-4.0-Ultra/000524_1fbffbd8.png,1024,1024,PNG,e062a941b0d5d039eb2ca92d6adf86ae3f7910bfb3d2b240ad95420ea0f5400a,verified
QWEN_0524_FLUX2_pro,524,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000524_dc1fe687.png,images/FLUX.2-pro/000524_dc1fe687.png,1024,1024,PNG,fb99771c9d5057a24753cd6b44350eb4d9acb3c352ab9e54e46ed223e39805e4,verified
QWEN_0553_Qwen_Image_20_pro,553,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000553_ba57896d.png,images/Qwen-Image-2.0-pro/000553_ba57896d.png,1024,1024,PNG,9e6e1c0040b4409b9ed23843cfad48ab0bedae0850b7e09e0d6e0eef4e499537,verified
QWEN_0553_gpt_image_2,553,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000553_8f7e2a3c.png,images/gpt-image-2/000553_8f7e2a3c.png,1024,1024,PNG,38a16fe720b289d173720dd9b9f63cb72d6ffd4d76194d34581044057d6f597f,verified
QWEN_0553_FLUX2_max,553,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000553_8a87a462.jpg,images/FLUX.2_max/000553_8a87a462.jpg,1024,1024,JPEG,acee21b6131748f9190eb6581fba8a2d3934fa68bc29bc55c688217efa3af4f5,verified
QWEN_0553_nano_banana_20,553,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000553_61f27765.jpg,images/nano-banana-2.0/000553_61f27765.jpg,1024,1024,JPEG,0dc9946808591410e1141cd625fbc5fcde55b6af44e4d0fbf0e7d0cbff3f21c5,verified
QWEN_0553_nano_banana_pro,553,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000553_1bf766bf.png,images/nano-banana-pro/000553_1bf766bf.png,1024,1024,PNG,47728bf62122afbfe76a411527f7aee6392da87292440f62a3c8c3314987b3ce,verified
QWEN_0553_Seedream_40,553,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000553_48128d59.jpg,images/Seedream-4.0/000553_48128d59.jpg,1024,1024,JPEG,e52a447b3cc153fb935005481b98e35dca7ed95dfa99728b1bda0a7aed3eaaf2,verified
QWEN_0553_Seedream_45,553,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000553_ed7c99f7.jpg,images/Seedream-4.5/000553_ed7c99f7.jpg,1024,1024,JPEG,2495d1ca78681c7236deb613983cd42feef7edc6367f6abe5ff194ec26584fba,verified
QWEN_0553_Seedream_50,553,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000553_2ffe5f48.jpg,images/Seedream-5.0/000553_2ffe5f48.jpg,1024,1024,JPEG,40a165bd74fe6e908989861040bdbe82cd9914d0649e3439140c272949b8c97f,verified
QWEN_0553_GLM_Image,553,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000553_239cc8e2.jpg,images/GLM-Image/000553_239cc8e2.jpg,1024,1024,JPEG,ea3ac847cd0189303028c6ad75de3643557ccd6447937d996b9745670b4bfd53,verified
QWEN_0553_kling_v2_1,553,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000553_11845764.jpg,images/kling_v2_1/000553_11845764.jpg,1024,1024,JPEG,6cebc77f6dd70f63227eeed4c31ffa0385091336500a9cabf75c8b6c3af778b0,verified
QWEN_0553_Qwen_Image_2512,553,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000553_7c5b2a61.jpg,images/Qwen-Image-2512/000553_7c5b2a61.jpg,1024,1024,JPEG,6685cce3f9ed00e083c6825e1324341f0fc2a5f70bcf420c160362f783a5e67a,verified
QWEN_0553_Qwen_Image,553,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000553_17bd8b86.jpg,images/Qwen-Image/000553_17bd8b86.jpg,1024,1024,JPEG,6ce61ccf8a66248378290e44fc8954a7318f5eeac21da9f28f5ac4def609f133,verified
QWEN_0553_GPT_Image_1,553,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000553_502a9ead.png,images/GPT-Image-1/000553_502a9ead.png,1024,1024,PNG,ccef8fe7ad91117590154b1a3621c4c7a8d01f09a827594a5f0d3fd87a52847d,verified
QWEN_0553_GPT_Image_15,553,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000553_f083a331.png,images/GPT-Image-1.5/000553_f083a331.png,1024,1024,PNG,4d5563960c3f70b70f0f0818873e7864103b1b96c485315ec650d36022d9ceb3,verified
QWEN_0553_HunyuanImage_30,553,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000553_f5183705.png,images/HunyuanImage-3.0/000553_f5183705.png,1024,1024,PNG,8613164d860c80268f49d696f3a0bb9b67c0a0f96f0b962a08a054de1208bc58,verified
QWEN_0553_Imagen_40,553,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000553_100cf12e.png,images/Imagen-4.0/000553_100cf12e.png,1024,1024,PNG,f60fde09ccf6c7af44b6d5be09635395a44c882867149289cef9fafa7384d012,verified
QWEN_0553_Imagen_40_Ultra,553,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000553_e04477d2.png,images/Imagen-4.0-Ultra/000553_e04477d2.png,1024,1024,PNG,95ee1bd466f385357b6102034e95ea4fabf22c24c3ebcfe9a2247b1424780107,verified
QWEN_0553_FLUX2_pro,553,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000553_2746c18b.png,images/FLUX.2-pro/000553_2746c18b.png,1024,1024,PNG,a888883d8bb323ab5abca43aacb713619d8b5a2bc53b4da5da5922cfa9c59bf1,verified
QWEN_0592_Qwen_Image_20_pro,592,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000592_bbe3cedd.png,images/Qwen-Image-2.0-pro/000592_bbe3cedd.png,1024,1024,PNG,2792425be9e74018cc642be7ada0ac11145966f48e2eadcb9f4d5fb32bb4d18e,verified
QWEN_0592_gpt_image_2,592,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000592_390be7c7.png,images/gpt-image-2/000592_390be7c7.png,1024,1024,PNG,6916106ca48b14cee07fcb263face2368322aa3d1803cda8fbd766ec9ff64156,verified
QWEN_0592_FLUX2_max,592,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000592_c6c1a6a7.jpg,images/FLUX.2_max/000592_c6c1a6a7.jpg,1024,1024,JPEG,f92e81d7a97d0d6664f5f0cf5b693a2b72d44ac1de5dd12092cca58182a93c24,verified
QWEN_0592_nano_banana_20,592,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000592_69c80e1d.jpg,images/nano-banana-2.0/000592_69c80e1d.jpg,1024,1024,JPEG,6f6742ca544264746ba8881c79f609aba788244cd15d6f02b015086ec6636921,verified
QWEN_0592_nano_banana_pro,592,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000592_f7fb3a03.png,images/nano-banana-pro/000592_f7fb3a03.png,1024,1024,PNG,27cc4d83ceceeb89a679d78a329639fc2f1920ef4af2c44fc605c9620bd72f63,verified
QWEN_0592_Seedream_40,592,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000592_4d71ef6e.jpg,images/Seedream-4.0/000592_4d71ef6e.jpg,1024,1024,JPEG,a89debc1f0efcfaba22abdc17f8643b0e3f6fd618f969cca7337f94138a3dae9,verified
