image_id,source_dataset,dataset_revision,license,acquisition_date,domain,class_name,label,generator,native_path,source_hf_path,width,height,format,mode,sha256,provenance_verified
MLLM_STR_Nano-Banana2-fake_175,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/175.png,images/Raw/Structure Images/Nano-Banana2-fake/175.png,896,1195,PNG,RGBA,bad47042d1c6e11a2651d0507577ce4d571d72c2190ae2df98a7540fe1958794,true
MLLM_STR_Nano-Banana2-fake_176,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/176.png,images/Raw/Structure Images/Nano-Banana2-fake/176.png,896,1195,PNG,RGBA,ae625d5533bb3232600604ed41b68d1e9bbd14fcee13d4e41590923314a56739,true
MLLM_STR_Nano-Banana2-fake_177,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/177.png,images/Raw/Structure Images/Nano-Banana2-fake/177.png,896,1193,PNG,RGBA,7e92b6ae3715ab2f8f7dd9d1415425fb6dda81135db72bcd6b1072e7be6d6f14,true
MLLM_STR_Nano-Banana2-fake_178,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/178.png,images/Raw/Structure Images/Nano-Banana2-fake/178.png,1024,1024,PNG,RGBA,657fd5dc91731737e60b09b56af4b0f48b4ab15bbd696cd9a635ec484d28aa7b,true
MLLM_STR_Nano-Banana2-fake_179,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/179.png,images/Raw/Structure Images/Nano-Banana2-fake/179.png,1024,1024,PNG,RGBA,06c988c2c56ca49cdbebb8d7ffe80b6e87047bc817d8788909d7b60f88f54fb9,true
MLLM_STR_Nano-Banana2-fake_18,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/18.png,images/Raw/Structure Images/Nano-Banana2-fake/18.png,1024,768,PNG,RGB,af2f33cf4a9d21dcfc4dfee1179cbaf81e2fdcfebdfd5830436190dbd2d09b2d,true
MLLM_STR_Nano-Banana2-fake_180,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/180.png,images/Raw/Structure Images/Nano-Banana2-fake/180.png,896,1193,PNG,RGBA,f5fac0c06d8c61048ec42c1ccd58841145ccaf15f6c9fa14f156933766a799f4,true
MLLM_STR_Nano-Banana2-fake_181,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/181.png,images/Raw/Structure Images/Nano-Banana2-fake/181.png,896,1195,PNG,RGBA,dc930e48b557b54112423af66463579bd0e5d93041d6cf2c8a6c2a0d7d1af1b3,true
MLLM_STR_Nano-Banana2-fake_182,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/182.png,images/Raw/Structure Images/Nano-Banana2-fake/182.png,896,1193,PNG,RGBA,834f79bfd3d81fd1a67feb67b289d099a8843b063d44d35f8929b144dad7163d,true
MLLM_STR_Nano-Banana2-fake_183,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/183.png,images/Raw/Structure Images/Nano-Banana2-fake/183.png,768,1367,PNG,RGBA,cd67be423a2b7edf3fcc03b2871df6e483f2cff43761722dbffd0716b5c56691,true
MLLM_STR_Nano-Banana2-fake_184,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/184.png,images/Raw/Structure Images/Nano-Banana2-fake/184.png,768,1407,PNG,RGBA,9cf442ddd394553d92f61830d043679274698c7e5e1fe62f1bce9eeffba559a2,true
MLLM_STR_Nano-Banana2-fake_185,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/185.png,images/Raw/Structure Images/Nano-Banana2-fake/185.png,1193,896,PNG,RGBA,ed4571a42a62677e8dd21461c655e74f702b9177c404f811bb85aab25dd9483f,true
MLLM_STR_Nano-Banana2-fake_186,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/186.png,images/Raw/Structure Images/Nano-Banana2-fake/186.png,768,1364,PNG,RGBA,60021338df6c97da77f5646fb4bcfd90f8a640bd47220b9e1bd052f754d2eb03,true
MLLM_STR_Nano-Banana2-fake_187,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/187.png,images/Raw/Structure Images/Nano-Banana2-fake/187.png,896,1196,PNG,RGBA,3d7312c530990722956a6f0715b5fdd79c71bfacf3139b53b5b55a5bea4c72bf,true
MLLM_STR_Nano-Banana2-fake_188,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/188.png,images/Raw/Structure Images/Nano-Banana2-fake/188.png,896,1193,PNG,RGBA,8e57367aaaed335d6996c724c5acad1e9eab723ac1d87f8cda71ab2e8777eb4a,true
MLLM_STR_Nano-Banana2-fake_189,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/189.png,images/Raw/Structure Images/Nano-Banana2-fake/189.png,896,1195,PNG,RGBA,ea65282521c253d8002ab5fae5141928ce0b3ef3a9c8e64290cdcf5c84e16b67,true
MLLM_STR_Nano-Banana2-fake_19,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/19.png,images/Raw/Structure Images/Nano-Banana2-fake/19.png,768,1024,PNG,RGB,c4234e92bac0b26b52f80be1e019e0df1bb8fcf54bfe29263d07933af6c53e81,true
MLLM_STR_Nano-Banana2-fake_190,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/190.png,images/Raw/Structure Images/Nano-Banana2-fake/190.png,896,1195,PNG,RGBA,a7838b7ca8c1ab467d50436b91ec71780ae2b880dc87e6342a754777e3178672,true
MLLM_STR_Nano-Banana2-fake_191,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/191.png,images/Raw/Structure Images/Nano-Banana2-fake/191.png,896,1195,PNG,RGBA,9593846acdbced9d377e553ce053b2a3a1f9a5d2e077fe20ee1733d2a13dfb48,true
MLLM_STR_Nano-Banana2-fake_192,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/192.png,images/Raw/Structure Images/Nano-Banana2-fake/192.png,896,1195,PNG,RGBA,190c46f2e8ecf25577b95f2ac0e64fc8817dc8fe5ba0043fb1f61e6db991c619,true
MLLM_STR_Nano-Banana2-fake_193,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/193.png,images/Raw/Structure Images/Nano-Banana2-fake/193.png,896,1193,PNG,RGBA,08be8079b6ad8f82cfa22289fdbe5075d13241662f0d5e49987499be539052f4,true
MLLM_STR_Nano-Banana2-fake_194,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/194.png,images/Raw/Structure Images/Nano-Banana2-fake/194.png,896,1195,PNG,RGBA,3e45b25524d2a42c1c72c78484c158f12c3c5582db9cf11f767195007455710c,true
MLLM_STR_Nano-Banana2-fake_195,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/195.png,images/Raw/Structure Images/Nano-Banana2-fake/195.png,896,1195,PNG,RGBA,a1c7ba56f6720d4a9916266c698451bcd1d3c441242f5a653d3167aa10570794,true
MLLM_STR_Nano-Banana2-fake_196,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/196.png,images/Raw/Structure Images/Nano-Banana2-fake/196.png,1024,1024,PNG,RGBA,446b59fd581ffc5c8d55fd75e0d64dea927823e2769f0f4dbfa70ee60a9b31eb,true
MLLM_STR_Nano-Banana2-fake_197,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/197.png,images/Raw/Structure Images/Nano-Banana2-fake/197.png,1024,1031,PNG,RGBA,8a1b8a22f90783636adc4ca0409496ec52a88161301af67b1d9651b12d6efea3,true
MLLM_STR_Nano-Banana2-fake_198,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/198.png,images/Raw/Structure Images/Nano-Banana2-fake/198.png,768,1365,PNG,RGBA,3c6e79db1418bf2c1f0920d7bb7e93fae10670749594570780b35769692f6db6,true
MLLM_STR_Nano-Banana2-fake_199,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/199.png,images/Raw/Structure Images/Nano-Banana2-fake/199.png,896,1193,PNG,RGBA,7648b5d87fb4ef51a3e054c0c7fd09d6e0057e358b33c8853ec54b94dd320155,true
MLLM_STR_Nano-Banana2-fake_2,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/2.png,images/Raw/Structure Images/Nano-Banana2-fake/2.png,1024,767,PNG,RGB,e38730b1d72382041f3e8b94dff23b4f53e2b0e568251c69c0c6965544de0806,true
MLLM_STR_Nano-Banana2-fake_20,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/20.png,images/Raw/Structure Images/Nano-Banana2-fake/20.png,768,1024,PNG,RGB,2bf72a023333aaa0ce794ee6499aa805b21e9e16283ba3da4488444e651b3d25,true
MLLM_STR_Nano-Banana2-fake_200,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/200.png,images/Raw/Structure Images/Nano-Banana2-fake/200.png,896,1194,PNG,RGBA,152a7b04b76ce137ecf6f8669e9f1a6f202f48f3bfb4331beaf44dac2d40a1ca,true
MLLM_STR_Nano-Banana2-fake_201,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/201.png,images/Raw/Structure Images/Nano-Banana2-fake/201.png,768,1364,PNG,RGBA,948dc821ae19fb095701da116b777c0d884d810956634b129ecbd8ff42640350,true
MLLM_STR_Nano-Banana2-fake_202,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/202.png,images/Raw/Structure Images/Nano-Banana2-fake/202.png,896,1195,PNG,RGBA,af01a451da53fe218540e065ab3b6ba7913f289064d32a685594e4c704064032,true
MLLM_STR_Nano-Banana2-fake_203,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/203.png,images/Raw/Structure Images/Nano-Banana2-fake/203.png,1024,1024,PNG,RGBA,0b102655a8cebdcbccb40bf0c79eaa2c61bcad4f64ea24b8ffae8eeb44c3495e,true
MLLM_STR_Nano-Banana2-fake_204,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/204.png,images/Raw/Structure Images/Nano-Banana2-fake/204.png,896,1196,PNG,RGBA,ed69f85bd299bf0254ca37619da669efe03c745e7377720ac8f9cbc77f657daf,true
MLLM_STR_Nano-Banana2-fake_205,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/205.png,images/Raw/Structure Images/Nano-Banana2-fake/205.png,896,1195,PNG,RGBA,280a73fc2c7de852c45247b35e276983bb3e16809445f7cc4e1eb565fd78bf22,true
MLLM_STR_Nano-Banana2-fake_206,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/206.png,images/Raw/Structure Images/Nano-Banana2-fake/206.png,896,1193,PNG,RGBA,3fac567af2b774d255e9dd0dcda86c66e71936d0142bb1a43cbc9b01d45e8dc9,true
MLLM_STR_Nano-Banana2-fake_207,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/207.png,images/Raw/Structure Images/Nano-Banana2-fake/207.png,1195,896,PNG,RGBA,10f4e59b5163b7b437c556e0d568d7351d3276e6f6fa55916483cfc9ba33c3b0,true
MLLM_STR_Nano-Banana2-fake_208,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/208.png,images/Raw/Structure Images/Nano-Banana2-fake/208.png,1024,1024,PNG,RGBA,bd254f665bd0c4c4d75c8264eac899b035a3b6a56c742d0fea88c2493360efaa,true
MLLM_STR_Nano-Banana2-fake_209,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/209.png,images/Raw/Structure Images/Nano-Banana2-fake/209.png,896,1193,PNG,RGBA,e83a00163205fb1e6adfeef32eb2446dd50f23bae61a44001efdc28845b5afaa,true
MLLM_STR_Nano-Banana2-fake_21,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/21.png,images/Raw/Structure Images/Nano-Banana2-fake/21.png,768,1024,PNG,RGB,f8d8c6c674a10deb29f3985731bf6cbd9c800e4552c786caad3bb89ec8d2ed62,true
MLLM_STR_Nano-Banana2-fake_210,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/210.png,images/Raw/Structure Images/Nano-Banana2-fake/210.png,896,1195,PNG,RGBA,87852e72a52a05565f5d805c7ef85bc026ce37bdfe4b50080264df37d8ca557e,true
MLLM_STR_Nano-Banana2-fake_211,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/211.png,images/Raw/Structure Images/Nano-Banana2-fake/211.png,896,1195,PNG,RGBA,788881bb30c28e0da47fc6a96991d056fdae748d4c4209a0207fe58a8712a4c7,true
MLLM_STR_Nano-Banana2-fake_212,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/212.png,images/Raw/Structure Images/Nano-Banana2-fake/212.png,768,1367,PNG,RGBA,b0acce094b86d533fcc502f70f930b1797c545fe6ebee70436a7517c1381b20d,true
MLLM_STR_Nano-Banana2-fake_213,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/213.png,images/Raw/Structure Images/Nano-Banana2-fake/213.png,1024,1024,PNG,RGBA,7a68e24ac0e078d336c0da63b80a49213accd37736d50806847f4ac35ad7d4b3,true
MLLM_STR_Nano-Banana2-fake_214,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/214.png,images/Raw/Structure Images/Nano-Banana2-fake/214.png,960,1091,PNG,RGBA,e323821f1a4615d8af0eb10bcd2ae3d58f7e3ecdd759f3d864b59ee3f17b6bc3,true
MLLM_STR_Nano-Banana2-fake_215,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/215.png,images/Raw/Structure Images/Nano-Banana2-fake/215.png,1024,1024,PNG,RGBA,6a2f09adf62f4ac5f082b5a3db50048391c45d5990e486ef1b9026fd5753e613,true
MLLM_STR_Nano-Banana2-fake_216,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/216.png,images/Raw/Structure Images/Nano-Banana2-fake/216.png,1024,1024,PNG,RGBA,11e53e28b84936ebce7bbcf1165f2e11c0da5e877168bb28ddce0ecf471b4556,true
MLLM_STR_Nano-Banana2-fake_217,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/217.png,images/Raw/Structure Images/Nano-Banana2-fake/217.png,768,1367,PNG,RGBA,eeedf48c248c1db51e66f5b60d438ed8e0c1ab7da1897cfa1af478949924f6c6,true
MLLM_STR_Nano-Banana2-fake_218,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/218.png,images/Raw/Structure Images/Nano-Banana2-fake/218.png,1024,1024,PNG,RGBA,68a508f29c1eef57bd78cf3b0263efcd4824bf632325d54bb7126b72c2aca995,true
MLLM_STR_Nano-Banana2-fake_219,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/219.png,images/Raw/Structure Images/Nano-Banana2-fake/219.png,896,1195,PNG,RGBA,4520123e8575fe45ee96c5d18e64415c8bff0719236b07f507a13e8ef408a4a5,true
MLLM_STR_Nano-Banana2-fake_22,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/22.png,images/Raw/Structure Images/Nano-Banana2-fake/22.png,768,1024,PNG,RGB,84dac9c61ea37e9fda34d1e054cb59fd9a5fce36daad2d75a64d47d76180f9e5,true
MLLM_STR_Nano-Banana2-fake_220,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/220.jpg,images/Raw/Structure Images/Nano-Banana2-fake/220.jpg,896,1193,JPEG,RGB,bd4480b318d100026fae3cfd78313da086d9224d494e788fae50e31053f283d0,true
MLLM_STR_Nano-Banana2-fake_221,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,Nano-Banana2-fake,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/221.png,images/Raw/Structure Images/Nano-Banana2-fake/221.png,896,1195,PNG,RGBA,55c6361134ace56241bec2413f6fb6db6c64340ffe66b5691d9ee4a7d6678e38,true
